"isono","year","sexno","ageno","eduno","ggapedu15"
418,2015,0,0,0,NA
418,2015,0,0,1,NA
418,2015,0,0,2,0.44
418,2015,0,0,3,0.89
418,2015,0,0,4,1.1
418,2015,0,0,5,1.09
418,2015,0,0,6,1.27
418,2015,0,0,7,1.63
418,2020,0,0,0,NA
418,2020,0,0,1,NA
418,2020,0,0,2,0.45
418,2020,0,0,3,0.9
418,2020,0,0,4,1.08
418,2020,0,0,5,1.04
418,2020,0,0,6,1.14
418,2020,0,0,7,1.48
418,2025,0,0,0,NA
418,2025,0,0,1,NA
418,2025,0,0,2,0.46
418,2025,0,0,3,0.91
418,2025,0,0,4,1.05
418,2025,0,0,5,1.04
418,2025,0,0,6,1.04
418,2025,0,0,7,1.39
418,2030,0,0,0,NA
418,2030,0,0,1,NA
418,2030,0,0,2,0.46
418,2030,0,0,3,0.91
418,2030,0,0,4,1.04
418,2030,0,0,5,1.08
418,2030,0,0,6,0.98
418,2030,0,0,7,1.32
418,2035,0,0,0,NA
418,2035,0,0,1,NA
418,2035,0,0,2,0.47
418,2035,0,0,3,0.9
418,2035,0,0,4,1.02
418,2035,0,0,5,1.12
418,2035,0,0,6,0.94
418,2035,0,0,7,1.26
418,2040,0,0,0,NA
418,2040,0,0,1,NA
418,2040,0,0,2,0.47
418,2040,0,0,3,0.9
418,2040,0,0,4,1.01
418,2040,0,0,5,1.16
418,2040,0,0,6,0.91
418,2040,0,0,7,1.21
418,2045,0,0,0,NA
418,2045,0,0,1,NA
418,2045,0,0,2,0.46
418,2045,0,0,3,0.88
418,2045,0,0,4,1
418,2045,0,0,5,1.2
418,2045,0,0,6,0.9
418,2045,0,0,7,1.17
418,2050,0,0,0,NA
418,2050,0,0,1,NA
418,2050,0,0,2,0.45
418,2050,0,0,3,0.87
418,2050,0,0,4,1
418,2050,0,0,5,1.24
418,2050,0,0,6,0.88
418,2050,0,0,7,1.14
418,2055,0,0,0,NA
418,2055,0,0,1,NA
418,2055,0,0,2,0.44
418,2055,0,0,3,0.85
418,2055,0,0,4,0.99
418,2055,0,0,5,1.28
418,2055,0,0,6,0.87
418,2055,0,0,7,1.11
418,2060,0,0,0,NA
418,2060,0,0,1,NA
418,2060,0,0,2,0.43
418,2060,0,0,3,0.84
418,2060,0,0,4,0.99
418,2060,0,0,5,1.31
418,2060,0,0,6,0.87
418,2060,0,0,7,1.09
418,2065,0,0,0,NA
418,2065,0,0,1,NA
418,2065,0,0,2,0.43
418,2065,0,0,3,0.83
418,2065,0,0,4,0.99
418,2065,0,0,5,1.34
418,2065,0,0,6,0.86
418,2065,0,0,7,1.07
418,2070,0,0,0,NA
418,2070,0,0,1,NA
418,2070,0,0,2,0.43
418,2070,0,0,3,0.84
418,2070,0,0,4,1
418,2070,0,0,5,1.38
418,2070,0,0,6,0.86
418,2070,0,0,7,1.05
418,2075,0,0,0,NA
418,2075,0,0,1,NA
418,2075,0,0,2,0.45
418,2075,0,0,3,0.86
418,2075,0,0,4,1.03
418,2075,0,0,5,1.43
418,2075,0,0,6,0.87
418,2075,0,0,7,1.03
418,2080,0,0,0,NA
418,2080,0,0,1,NA
418,2080,0,0,2,0.49
418,2080,0,0,3,0.92
418,2080,0,0,4,1.09
418,2080,0,0,5,1.48
418,2080,0,0,6,0.88
418,2080,0,0,7,1.01
418,2085,0,0,0,NA
418,2085,0,0,1,NA
418,2085,0,0,2,0.54
418,2085,0,0,3,1.01
418,2085,0,0,4,1.17
418,2085,0,0,5,1.55
418,2085,0,0,6,0.9
418,2085,0,0,7,0.99
418,2090,0,0,0,NA
418,2090,0,0,1,NA
418,2090,0,0,2,0.59
418,2090,0,0,3,1.14
418,2090,0,0,4,1.29
418,2090,0,0,5,1.62
418,2090,0,0,6,0.92
418,2090,0,0,7,0.98
418,2095,0,0,0,NA
418,2095,0,0,1,NA
418,2095,0,0,2,0.64
418,2095,0,0,3,1.25
418,2095,0,0,4,1.43
418,2095,0,0,5,1.66
418,2095,0,0,6,0.96
418,2095,0,0,7,0.97
418,2100,0,0,0,NA
418,2100,0,0,1,NA
418,2100,0,0,2,0.66
418,2100,0,0,3,1.31
418,2100,0,0,4,1.54
418,2100,0,0,5,1.65
418,2100,0,0,6,0.99
418,2100,0,0,7,0.96
422,1970,0,0,0,NA
422,1970,0,0,1,NA
422,1970,0,0,2,0.66
422,1970,0,0,3,1.55
422,1970,0,0,4,1.24
422,1970,0,0,5,1.27
422,1970,0,0,6,1.8
422,1970,0,0,7,2.95
422,1975,0,0,0,NA
422,1975,0,0,1,NA
422,1975,0,0,2,0.63
422,1975,0,0,3,1.47
422,1975,0,0,4,1.18
422,1975,0,0,5,1.15
422,1975,0,0,6,1.56
422,1975,0,0,7,2.37
422,1980,0,0,0,NA
422,1980,0,0,1,NA
422,1980,0,0,2,0.59
422,1980,0,0,3,1.4
422,1980,0,0,4,1.09
422,1980,0,0,5,1.01
422,1980,0,0,6,1.3
422,1980,0,0,7,1.83
422,1985,0,0,0,NA
422,1985,0,0,1,NA
422,1985,0,0,2,0.56
422,1985,0,0,3,1.3
422,1985,0,0,4,1.04
422,1985,0,0,5,0.93
422,1985,0,0,6,1.15
422,1985,0,0,7,1.53
422,1990,0,0,0,NA
422,1990,0,0,1,NA
422,1990,0,0,2,0.53
422,1990,0,0,3,1.25
422,1990,0,0,4,1.02
422,1990,0,0,5,0.89
422,1990,0,0,6,1.06
422,1990,0,0,7,1.32
422,1995,0,0,0,NA
422,1995,0,0,1,NA
422,1995,0,0,2,0.54
422,1995,0,0,3,1.28
422,1995,0,0,4,1.07
422,1995,0,0,5,0.9
422,1995,0,0,6,1.04
422,1995,0,0,7,1.26
422,2000,0,0,0,NA
422,2000,0,0,1,NA
422,2000,0,0,2,0.53
422,2000,0,0,3,1.27
422,2000,0,0,4,1.09
422,2000,0,0,5,0.86
422,2000,0,0,6,0.98
422,2000,0,0,7,1.12
422,2005,0,0,0,NA
422,2005,0,0,1,NA
422,2005,0,0,2,0.51
422,2005,0,0,3,1.18
422,2005,0,0,4,1.15
422,2005,0,0,5,0.87
422,2005,0,0,6,0.95
422,2005,0,0,7,1.02
422,2010,0,0,0,NA
422,2010,0,0,1,NA
422,2010,0,0,2,0.5
422,2010,0,0,3,1.08
422,2010,0,0,4,1.15
422,2010,0,0,5,0.89
422,2010,0,0,6,0.93
422,2010,0,0,7,0.98
422,2015,0,0,0,NA
422,2015,0,0,1,NA
422,2015,0,0,2,0.48
422,2015,0,0,3,0.98
422,2015,0,0,4,1.16
422,2015,0,0,5,0.93
422,2015,0,0,6,0.91
422,2015,0,0,7,0.95
422,2020,0,0,0,NA
422,2020,0,0,1,NA
422,2020,0,0,2,0.46
422,2020,0,0,3,0.88
422,2020,0,0,4,1.17
422,2020,0,0,5,0.95
422,2020,0,0,6,0.9
422,2020,0,0,7,0.94
422,2025,0,0,0,NA
422,2025,0,0,1,NA
422,2025,0,0,2,0.46
422,2025,0,0,3,0.79
422,2025,0,0,4,1.17
422,2025,0,0,5,0.96
422,2025,0,0,6,0.9
422,2025,0,0,7,0.94
422,2030,0,0,0,NA
422,2030,0,0,1,NA
422,2030,0,0,2,0.47
422,2030,0,0,3,0.73
422,2030,0,0,4,1.16
422,2030,0,0,5,0.97
422,2030,0,0,6,0.91
422,2030,0,0,7,0.94
422,2035,0,0,0,NA
422,2035,0,0,1,NA
422,2035,0,0,2,0.48
422,2035,0,0,3,0.68
422,2035,0,0,4,1.15
422,2035,0,0,5,0.97
422,2035,0,0,6,0.92
422,2035,0,0,7,0.94
422,2040,0,0,0,NA
422,2040,0,0,1,NA
422,2040,0,0,2,0.5
422,2040,0,0,3,0.64
422,2040,0,0,4,1.15
422,2040,0,0,5,0.98
422,2040,0,0,6,0.93
422,2040,0,0,7,0.94
422,2045,0,0,0,NA
422,2045,0,0,1,NA
422,2045,0,0,2,0.53
422,2045,0,0,3,0.6
422,2045,0,0,4,1.16
422,2045,0,0,5,0.98
422,2045,0,0,6,0.94
422,2045,0,0,7,0.94
422,2050,0,0,0,NA
422,2050,0,0,1,NA
422,2050,0,0,2,0.57
422,2050,0,0,3,0.58
422,2050,0,0,4,1.18
422,2050,0,0,5,0.99
422,2050,0,0,6,0.95
422,2050,0,0,7,0.94
422,2055,0,0,0,NA
422,2055,0,0,1,NA
422,2055,0,0,2,0.63
422,2055,0,0,3,0.56
422,2055,0,0,4,1.21
422,2055,0,0,5,1.01
422,2055,0,0,6,0.96
422,2055,0,0,7,0.94
422,2060,0,0,0,NA
422,2060,0,0,1,NA
422,2060,0,0,2,0.72
422,2060,0,0,3,0.56
422,2060,0,0,4,1.26
422,2060,0,0,5,1.03
422,2060,0,0,6,0.97
422,2060,0,0,7,0.95
422,2065,0,0,0,NA
422,2065,0,0,1,NA
422,2065,0,0,2,0.85
422,2065,0,0,3,0.57
422,2065,0,0,4,1.33
422,2065,0,0,5,1.07
422,2065,0,0,6,0.97
422,2065,0,0,7,0.95
422,2070,0,0,0,NA
422,2070,0,0,1,NA
422,2070,0,0,2,1.04
422,2070,0,0,3,0.62
422,2070,0,0,4,1.43
422,2070,0,0,5,1.12
422,2070,0,0,6,0.98
422,2070,0,0,7,0.95
422,2075,0,0,0,NA
422,2075,0,0,1,NA
422,2075,0,0,2,1.27
422,2075,0,0,3,0.7
422,2075,0,0,4,1.57
422,2075,0,0,5,1.17
422,2075,0,0,6,1
422,2075,0,0,7,0.95
422,2080,0,0,0,NA
422,2080,0,0,1,NA
422,2080,0,0,2,1.45
422,2080,0,0,3,0.77
422,2080,0,0,4,1.72
422,2080,0,0,5,1.21
422,2080,0,0,6,1.01
422,2080,0,0,7,0.94
422,2085,0,0,0,NA
422,2085,0,0,1,NA
422,2085,0,0,2,1.53
422,2085,0,0,3,0.81
422,2085,0,0,4,1.85
422,2085,0,0,5,1.23
422,2085,0,0,6,1.04
422,2085,0,0,7,0.94
422,2090,0,0,0,NA
422,2090,0,0,1,NA
422,2090,0,0,2,1.56
422,2090,0,0,3,0.82
422,2090,0,0,4,1.89
422,2090,0,0,5,1.23
422,2090,0,0,6,1.06
422,2090,0,0,7,0.95
422,2095,0,0,0,NA
422,2095,0,0,1,NA
422,2095,0,0,2,1.56
422,2095,0,0,3,0.82
422,2095,0,0,4,1.8
422,2095,0,0,5,1.21
422,2095,0,0,6,1.08
422,2095,0,0,7,0.95
422,2100,0,0,0,NA
422,2100,0,0,1,NA
422,2100,0,0,2,1.56
422,2100,0,0,3,0.82
422,2100,0,0,4,1.6
422,2100,0,0,5,1.19
422,2100,0,0,6,1.1
422,2100,0,0,7,0.95
426,1970,0,0,0,NA
426,1970,0,0,1,NA
426,1970,0,0,2,1.33
426,1970,0,0,3,0.52
426,1970,0,0,4,0.53
426,1970,0,0,5,0.95
426,1970,0,0,6,0.88
426,1970,0,0,7,1.53
426,1975,0,0,0,NA
426,1975,0,0,1,NA
426,1975,0,0,2,1.46
426,1975,0,0,3,0.52
426,1975,0,0,4,0.54
426,1975,0,0,5,0.87
426,1975,0,0,6,0.83
426,1975,0,0,7,1.06
426,1980,0,0,0,NA
426,1980,0,0,1,NA
426,1980,0,0,2,1.72
426,1980,0,0,3,0.56
426,1980,0,0,4,0.49
426,1980,0,0,5,0.81
426,1980,0,0,6,0.92
426,1980,0,0,7,0.96
426,1985,0,0,0,NA
426,1985,0,0,1,NA
426,1985,0,0,2,1.99
426,1985,0,0,3,0.6
426,1985,0,0,4,0.46
426,1985,0,0,5,0.67
426,1985,0,0,6,0.8
426,1985,0,0,7,0.87
426,1990,0,0,0,NA
426,1990,0,0,1,NA
426,1990,0,0,2,2.27
426,1990,0,0,3,0.68
426,1990,0,0,4,0.45
426,1990,0,0,5,0.71
426,1990,0,0,6,0.91
426,1990,0,0,7,0.85
426,1995,0,0,0,NA
426,1995,0,0,1,NA
426,1995,0,0,2,2.61
426,1995,0,0,3,0.76
426,1995,0,0,4,0.47
426,1995,0,0,5,0.63
426,1995,0,0,6,0.84
426,1995,0,0,7,0.85
426,2000,0,0,0,NA
426,2000,0,0,1,NA
426,2000,0,0,2,2.87
426,2000,0,0,3,0.87
426,2000,0,0,4,0.52
426,2000,0,0,5,0.66
426,2000,0,0,6,0.82
426,2000,0,0,7,0.87
426,2005,0,0,0,NA
426,2005,0,0,1,NA
426,2005,0,0,2,3.04
426,2005,0,0,3,0.97
426,2005,0,0,4,0.58
426,2005,0,0,5,0.67
426,2005,0,0,6,0.84
426,2005,0,0,7,0.9
426,2010,0,0,0,NA
426,2010,0,0,1,NA
426,2010,0,0,2,4.36
426,2010,0,0,3,1.12
426,2010,0,0,4,0.61
426,2010,0,0,5,0.65
426,2010,0,0,6,0.83
426,2010,0,0,7,0.88
426,2015,0,0,0,NA
426,2015,0,0,1,NA
426,2015,0,0,2,5.07
426,2015,0,0,3,1.44
426,2015,0,0,4,0.66
426,2015,0,0,5,0.66
426,2015,0,0,6,0.81
426,2015,0,0,7,0.9
426,2020,0,0,0,NA
426,2020,0,0,1,NA
426,2020,0,0,2,5.76
426,2020,0,0,3,1.65
426,2020,0,0,4,0.77
426,2020,0,0,5,0.69
426,2020,0,0,6,0.79
426,2020,0,0,7,0.89
426,2025,0,0,0,NA
426,2025,0,0,1,NA
426,2025,0,0,2,6.47
426,2025,0,0,3,1.87
426,2025,0,0,4,0.89
426,2025,0,0,5,0.74
426,2025,0,0,6,0.78
426,2025,0,0,7,0.88
426,2030,0,0,0,NA
426,2030,0,0,1,NA
426,2030,0,0,2,7.18
426,2030,0,0,3,2.11
426,2030,0,0,4,1.02
426,2030,0,0,5,0.81
426,2030,0,0,6,0.79
426,2030,0,0,7,0.88
426,2035,0,0,0,NA
426,2035,0,0,1,NA
426,2035,0,0,2,8.08
426,2035,0,0,3,2.4
426,2035,0,0,4,1.14
426,2035,0,0,5,0.88
426,2035,0,0,6,0.81
426,2035,0,0,7,0.88
426,2040,0,0,0,NA
426,2040,0,0,1,NA
426,2040,0,0,2,9.24
426,2040,0,0,3,2.71
426,2040,0,0,4,1.25
426,2040,0,0,5,0.96
426,2040,0,0,6,0.84
426,2040,0,0,7,0.88
426,2045,0,0,0,NA
426,2045,0,0,1,NA
426,2045,0,0,2,10.73
426,2045,0,0,3,3.04
426,2045,0,0,4,1.35
426,2045,0,0,5,1.02
426,2045,0,0,6,0.87
426,2045,0,0,7,0.88
426,2050,0,0,0,NA
426,2050,0,0,1,NA
426,2050,0,0,2,12.28
426,2050,0,0,3,3.34
426,2050,0,0,4,1.42
426,2050,0,0,5,1.08
426,2050,0,0,6,0.9
426,2050,0,0,7,0.88
426,2055,0,0,0,NA
426,2055,0,0,1,NA
426,2055,0,0,2,13.52
426,2055,0,0,3,3.56
426,2055,0,0,4,1.48
426,2055,0,0,5,1.11
426,2055,0,0,6,0.93
426,2055,0,0,7,0.89
426,2060,0,0,0,NA
426,2060,0,0,1,NA
426,2060,0,0,2,14.23
426,2060,0,0,3,3.72
426,2060,0,0,4,1.52
426,2060,0,0,5,1.13
426,2060,0,0,6,0.96
426,2060,0,0,7,0.89
426,2065,0,0,0,NA
426,2065,0,0,1,NA
426,2065,0,0,2,14.34
426,2065,0,0,3,3.86
426,2065,0,0,4,1.56
426,2065,0,0,5,1.13
426,2065,0,0,6,0.99
426,2065,0,0,7,0.9
426,2070,0,0,0,NA
426,2070,0,0,1,NA
426,2070,0,0,2,13.68
426,2070,0,0,3,4.03
426,2070,0,0,4,1.6
426,2070,0,0,5,1.13
426,2070,0,0,6,1.01
426,2070,0,0,7,0.9
426,2075,0,0,0,NA
426,2075,0,0,1,NA
426,2075,0,0,2,12.04
426,2075,0,0,3,4.17
426,2075,0,0,4,1.64
426,2075,0,0,5,1.12
426,2075,0,0,6,1.03
426,2075,0,0,7,0.91
426,2080,0,0,0,NA
426,2080,0,0,1,NA
426,2080,0,0,2,9.58
426,2080,0,0,3,4.09
426,2080,0,0,4,1.67
426,2080,0,0,5,1.1
426,2080,0,0,6,1.06
426,2080,0,0,7,0.91
426,2085,0,0,0,NA
426,2085,0,0,1,NA
426,2085,0,0,2,7.06
426,2085,0,0,3,3.62
426,2085,0,0,4,1.69
426,2085,0,0,5,1.08
426,2085,0,0,6,1.09
426,2085,0,0,7,0.92
426,2090,0,0,0,NA
426,2090,0,0,1,NA
426,2090,0,0,2,4.87
426,2090,0,0,3,2.77
426,2090,0,0,4,1.68
426,2090,0,0,5,1.05
426,2090,0,0,6,1.11
426,2090,0,0,7,0.92
426,2095,0,0,0,NA
426,2095,0,0,1,NA
426,2095,0,0,2,3.3
426,2095,0,0,3,1.93
426,2095,0,0,4,1.64
426,2095,0,0,5,1.02
426,2095,0,0,6,1.13
426,2095,0,0,7,0.93
426,2100,0,0,0,NA
426,2100,0,0,1,NA
426,2100,0,0,2,2.33
426,2100,0,0,3,1.36
426,2100,0,0,4,1.59
426,2100,0,0,5,0.99
426,2100,0,0,6,1.15
426,2100,0,0,7,0.93
428,1970,0,0,0,NA
428,1970,0,0,1,NA
428,1970,0,0,2,0.32
428,1970,0,0,3,0.45
428,1970,0,0,4,0.81
428,1970,0,0,5,0.94
428,1970,0,0,6,0.73
428,1970,0,0,7,0.96
428,1975,0,0,0,NA
428,1975,0,0,1,NA
428,1975,0,0,2,0.29
428,1975,0,0,3,0.41
428,1975,0,0,4,0.79
428,1975,0,0,5,0.96
428,1975,0,0,6,0.75
428,1975,0,0,7,0.89
428,1980,0,0,0,NA
428,1980,0,0,1,NA
428,1980,0,0,2,0.28
428,1980,0,0,3,0.39
428,1980,0,0,4,0.75
428,1980,0,0,5,0.97
428,1980,0,0,6,0.77
428,1980,0,0,7,0.82
428,1985,0,0,0,NA
428,1985,0,0,1,NA
428,1985,0,0,2,0.34
428,1985,0,0,3,0.52
428,1985,0,0,4,0.76
428,1985,0,0,5,1
428,1985,0,0,6,0.8
428,1985,0,0,7,0.77
428,1990,0,0,0,NA
428,1990,0,0,1,NA
428,1990,0,0,2,0.34
428,1990,0,0,3,0.47
428,1990,0,0,4,0.71
428,1990,0,0,5,0.99
428,1990,0,0,6,0.83
428,1990,0,0,7,0.74
428,1995,0,0,0,NA
428,1995,0,0,1,NA
428,1995,0,0,2,0.38
428,1995,0,0,3,0.51
428,1995,0,0,4,0.68
428,1995,0,0,5,0.97
428,1995,0,0,6,0.83
428,1995,0,0,7,0.7
428,2000,0,0,0,NA
428,2000,0,0,1,NA
428,2000,0,0,2,0.43
428,2000,0,0,3,0.47
428,2000,0,0,4,0.68
428,2000,0,0,5,0.97
428,2000,0,0,6,0.84
428,2000,0,0,7,0.68
428,2005,0,0,0,NA
428,2005,0,0,1,NA
428,2005,0,0,2,0.49
428,2005,0,0,3,0.52
428,2005,0,0,4,0.69
428,2005,0,0,5,0.98
428,2005,0,0,6,0.87
428,2005,0,0,7,0.67
428,2010,0,0,0,NA
428,2010,0,0,1,NA
428,2010,0,0,2,0.57
428,2010,0,0,3,0.53
428,2010,0,0,4,0.68
428,2010,0,0,5,0.98
428,2010,0,0,6,0.89
428,2010,0,0,7,0.66
428,2015,0,0,0,NA
428,2015,0,0,1,NA
428,2015,0,0,2,0.74
428,2015,0,0,3,0.49
428,2015,0,0,4,0.63
428,2015,0,0,5,0.97
428,2015,0,0,6,0.91
428,2015,0,0,7,0.69
428,2020,0,0,0,NA
428,2020,0,0,1,NA
428,2020,0,0,2,0.84
428,2020,0,0,3,0.52
428,2020,0,0,4,0.67
428,2020,0,0,5,0.97
428,2020,0,0,6,0.93
428,2020,0,0,7,0.7
428,2025,0,0,0,NA
428,2025,0,0,1,NA
428,2025,0,0,2,0.97
428,2025,0,0,3,0.6
428,2025,0,0,4,0.75
428,2025,0,0,5,0.99
428,2025,0,0,6,0.94
428,2025,0,0,7,0.71
428,2030,0,0,0,NA
428,2030,0,0,1,NA
428,2030,0,0,2,1.05
428,2030,0,0,3,0.69
428,2030,0,0,4,0.87
428,2030,0,0,5,1.02
428,2030,0,0,6,0.94
428,2030,0,0,7,0.73
428,2035,0,0,0,NA
428,2035,0,0,1,NA
428,2035,0,0,2,1.11
428,2035,0,0,3,0.76
428,2035,0,0,4,1
428,2035,0,0,5,1.05
428,2035,0,0,6,0.95
428,2035,0,0,7,0.75
428,2040,0,0,0,NA
428,2040,0,0,1,NA
428,2040,0,0,2,1.13
428,2040,0,0,3,0.79
428,2040,0,0,4,1.1
428,2040,0,0,5,1.08
428,2040,0,0,6,0.95
428,2040,0,0,7,0.77
428,2045,0,0,0,NA
428,2045,0,0,1,NA
428,2045,0,0,2,1.13
428,2045,0,0,3,0.79
428,2045,0,0,4,1.15
428,2045,0,0,5,1.09
428,2045,0,0,6,0.95
428,2045,0,0,7,0.79
428,2050,0,0,0,NA
428,2050,0,0,1,NA
428,2050,0,0,2,1.16
428,2050,0,0,3,0.78
428,2050,0,0,4,1.15
428,2050,0,0,5,1.1
428,2050,0,0,6,0.96
428,2050,0,0,7,0.81
428,2055,0,0,0,NA
428,2055,0,0,1,NA
428,2055,0,0,2,1.23
428,2055,0,0,3,0.79
428,2055,0,0,4,1.13
428,2055,0,0,5,1.11
428,2055,0,0,6,0.96
428,2055,0,0,7,0.83
428,2060,0,0,0,NA
428,2060,0,0,1,NA
428,2060,0,0,2,1.32
428,2060,0,0,3,0.8
428,2060,0,0,4,1.1
428,2060,0,0,5,1.11
428,2060,0,0,6,0.97
428,2060,0,0,7,0.84
428,2065,0,0,0,NA
428,2065,0,0,1,NA
428,2065,0,0,2,1.39
428,2065,0,0,3,0.81
428,2065,0,0,4,1.06
428,2065,0,0,5,1.12
428,2065,0,0,6,0.98
428,2065,0,0,7,0.85
428,2070,0,0,0,NA
428,2070,0,0,1,NA
428,2070,0,0,2,1.42
428,2070,0,0,3,0.82
428,2070,0,0,4,1.03
428,2070,0,0,5,1.13
428,2070,0,0,6,0.99
428,2070,0,0,7,0.86
428,2075,0,0,0,NA
428,2075,0,0,1,NA
428,2075,0,0,2,1.43
428,2075,0,0,3,0.84
428,2075,0,0,4,1
428,2075,0,0,5,1.13
428,2075,0,0,6,1.01
428,2075,0,0,7,0.86
428,2080,0,0,0,NA
428,2080,0,0,1,NA
428,2080,0,0,2,1.44
428,2080,0,0,3,0.85
428,2080,0,0,4,0.98
428,2080,0,0,5,1.13
428,2080,0,0,6,1.02
428,2080,0,0,7,0.87
428,2085,0,0,0,NA
428,2085,0,0,1,NA
428,2085,0,0,2,1.46
428,2085,0,0,3,0.86
428,2085,0,0,4,0.96
428,2085,0,0,5,1.13
428,2085,0,0,6,1.03
428,2085,0,0,7,0.89
428,2090,0,0,0,NA
428,2090,0,0,1,NA
428,2090,0,0,2,1.49
428,2090,0,0,3,0.87
428,2090,0,0,4,0.95
428,2090,0,0,5,1.12
428,2090,0,0,6,1.03
428,2090,0,0,7,0.9
428,2095,0,0,0,NA
428,2095,0,0,1,NA
428,2095,0,0,2,1.5
428,2095,0,0,3,0.87
428,2095,0,0,4,0.95
428,2095,0,0,5,1.12
428,2095,0,0,6,1.02
428,2095,0,0,7,0.91
428,2100,0,0,0,NA
428,2100,0,0,1,NA
428,2100,0,0,2,1.49
428,2100,0,0,3,0.87
428,2100,0,0,4,0.94
428,2100,0,0,5,1.12
428,2100,0,0,6,1.01
428,2100,0,0,7,0.92
430,1970,0,0,0,NA
430,1970,0,0,1,NA
430,1970,0,0,2,0.81
430,1970,0,0,3,3.18
430,1970,0,0,4,5.03
430,1970,0,0,5,3.64
430,1970,0,0,6,4.52
430,1970,0,0,7,4.6
430,1975,0,0,0,NA
430,1975,0,0,1,NA
430,1975,0,0,2,0.74
430,1975,0,0,3,2.76
430,1975,0,0,4,4.53
430,1975,0,0,5,3.35
430,1975,0,0,6,4.43
430,1975,0,0,7,5.21
430,1980,0,0,0,NA
430,1980,0,0,1,NA
430,1980,0,0,2,0.69
430,1980,0,0,3,2.3
430,1980,0,0,4,4.02
430,1980,0,0,5,2.97
430,1980,0,0,6,4.18
430,1980,0,0,7,5.24
430,1985,0,0,0,NA
430,1985,0,0,1,NA
430,1985,0,0,2,0.64
430,1985,0,0,3,1.97
430,1985,0,0,4,3.46
430,1985,0,0,5,2.69
430,1985,0,0,6,3.85
430,1985,0,0,7,4.86
430,1990,0,0,0,NA
430,1990,0,0,1,NA
430,1990,0,0,2,0.62
430,1990,0,0,3,1.72
430,1990,0,0,4,2.83
430,1990,0,0,5,2.46
430,1990,0,0,6,3.52
430,1990,0,0,7,4.44
430,1995,0,0,0,NA
430,1995,0,0,1,NA
430,1995,0,0,2,0.6
430,1995,0,0,3,1.53
430,1995,0,0,4,2.43
430,1995,0,0,5,2.17
430,1995,0,0,6,3.17
430,1995,0,0,7,4.08
430,2000,0,0,0,NA
430,2000,0,0,1,NA
430,2000,0,0,2,0.64
430,2000,0,0,3,1.35
430,2000,0,0,4,1.97
430,2000,0,0,5,2.33
430,2000,0,0,6,2.86
430,2000,0,0,7,3.64
430,2005,0,0,0,NA
430,2005,0,0,1,NA
430,2005,0,0,2,0.68
430,2005,0,0,3,1.27
430,2005,0,0,4,1.77
430,2005,0,0,5,2.06
430,2005,0,0,6,2.75
430,2005,0,0,7,3.26
430,2010,0,0,0,NA
430,2010,0,0,1,NA
430,2010,0,0,2,0.84
430,2010,0,0,3,1.34
430,2010,0,0,4,1.49
430,2010,0,0,5,1.71
430,2010,0,0,6,2.24
430,2010,0,0,7,3.39
430,2015,0,0,0,NA
430,2015,0,0,1,NA
430,2015,0,0,2,0.84
430,2015,0,0,3,1.06
430,2015,0,0,4,1.16
430,2015,0,0,5,1.45
430,2015,0,0,6,1.65
430,2015,0,0,7,2.95
430,2020,0,0,0,NA
430,2020,0,0,1,NA
430,2020,0,0,2,0.86
430,2020,0,0,3,0.99
430,2020,0,0,4,1.03
430,2020,0,0,5,1.27
430,2020,0,0,6,1.32
430,2020,0,0,7,2.48
430,2025,0,0,0,NA
430,2025,0,0,1,NA
430,2025,0,0,2,0.89
430,2025,0,0,3,0.96
430,2025,0,0,4,0.96
430,2025,0,0,5,1.18
430,2025,0,0,6,1.11
430,2025,0,0,7,2.15
430,2030,0,0,0,NA
430,2030,0,0,1,NA
430,2030,0,0,2,0.92
430,2030,0,0,3,0.96
430,2030,0,0,4,0.92
430,2030,0,0,5,1.13
430,2030,0,0,6,0.98
430,2030,0,0,7,1.9
430,2035,0,0,0,NA
430,2035,0,0,1,NA
430,2035,0,0,2,0.94
430,2035,0,0,3,0.98
430,2035,0,0,4,0.92
430,2035,0,0,5,1.11
430,2035,0,0,6,0.9
430,2035,0,0,7,1.71
430,2040,0,0,0,NA
430,2040,0,0,1,NA
430,2040,0,0,2,0.96
430,2040,0,0,3,1.01
430,2040,0,0,4,0.94
430,2040,0,0,5,1.13
430,2040,0,0,6,0.84
430,2040,0,0,7,1.56
430,2045,0,0,0,NA
430,2045,0,0,1,NA
430,2045,0,0,2,0.98
430,2045,0,0,3,1.03
430,2045,0,0,4,0.97
430,2045,0,0,5,1.15
430,2045,0,0,6,0.81
430,2045,0,0,7,1.45
430,2050,0,0,0,NA
430,2050,0,0,1,NA
430,2050,0,0,2,0.98
430,2050,0,0,3,1.05
430,2050,0,0,4,1.01
430,2050,0,0,5,1.18
430,2050,0,0,6,0.79
430,2050,0,0,7,1.36
430,2055,0,0,0,NA
430,2055,0,0,1,NA
430,2055,0,0,2,0.99
430,2055,0,0,3,1.06
430,2055,0,0,4,1.06
430,2055,0,0,5,1.21
430,2055,0,0,6,0.78
430,2055,0,0,7,1.29
430,2060,0,0,0,NA
430,2060,0,0,1,NA
430,2060,0,0,2,1
430,2060,0,0,3,1.06
430,2060,0,0,4,1.12
430,2060,0,0,5,1.23
430,2060,0,0,6,0.77
430,2060,0,0,7,1.23
430,2065,0,0,0,NA
430,2065,0,0,1,NA
430,2065,0,0,2,1.02
430,2065,0,0,3,1.05
