"isono","year","sexno","ageno","eduno","mage"
450,2080,0,0,0,39.6
450,2085,0,0,0,41.2
450,2090,0,0,0,42.7
450,2095,0,0,0,44.1
454,2010,0,0,0,16.8
454,2015,0,0,0,17
454,2020,0,0,0,17.3
454,2025,0,0,0,17.7
454,2030,0,0,0,18.4
454,2035,0,0,0,19.2
454,2040,0,0,0,20.1
454,2045,0,0,0,21.1
454,2050,0,0,0,22.2
454,2055,0,0,0,23.6
454,2060,0,0,0,25
454,2065,0,0,0,26.5
454,2070,0,0,0,28
454,2075,0,0,0,29.7
454,2080,0,0,0,31.3
454,2085,0,0,0,33
454,2090,0,0,0,34.6
454,2095,0,0,0,36.2
458,2010,0,0,0,26
458,2015,0,0,0,27.5
458,2020,0,0,0,29
458,2025,0,0,0,30.6
458,2030,0,0,0,32.3
458,2035,0,0,0,34
458,2040,0,0,0,35.7
458,2045,0,0,0,37.2
458,2050,0,0,0,38.7
458,2055,0,0,0,40.2
458,2060,0,0,0,41.6
458,2065,0,0,0,43.1
458,2070,0,0,0,44.5
458,2075,0,0,0,45.9
458,2080,0,0,0,47.3
458,2085,0,0,0,48.6
458,2090,0,0,0,49.9
458,2095,0,0,0,51.1
462,2010,0,0,0,24.6
462,2015,0,0,0,27.4
462,2020,0,0,0,30.3
462,2025,0,0,0,33.1
462,2030,0,0,0,36
462,2035,0,0,0,38.8
462,2040,0,0,0,41.4
462,2045,0,0,0,43.7
462,2050,0,0,0,45.7
462,2055,0,0,0,47.5
462,2060,0,0,0,49.4
462,2065,0,0,0,51.3
462,2070,0,0,0,53.2
462,2075,0,0,0,55
462,2080,0,0,0,56.5
462,2085,0,0,0,57.6
462,2090,0,0,0,58.4
462,2095,0,0,0,59
466,2010,0,0,0,16.3
466,2015,0,0,0,16.6
466,2020,0,0,0,17.3
466,2025,0,0,0,18.2
466,2030,0,0,0,19.4
466,2035,0,0,0,20.7
466,2040,0,0,0,22.1
466,2045,0,0,0,23.6
466,2050,0,0,0,25.1
466,2055,0,0,0,26.8
466,2060,0,0,0,28.4
466,2065,0,0,0,30.1
466,2070,0,0,0,31.6
466,2075,0,0,0,33.2
466,2080,0,0,0,34.7
466,2085,0,0,0,36.1
466,2090,0,0,0,37.4
466,2095,0,0,0,38.6
470,2010,0,0,0,39.4
470,2015,0,0,0,40.6
470,2020,0,0,0,42.1
470,2025,0,0,0,43.8
470,2030,0,0,0,45.4
470,2035,0,0,0,47.2
470,2040,0,0,0,48.8
470,2045,0,0,0,50.1
470,2050,0,0,0,50.9
470,2055,0,0,0,51.1
470,2060,0,0,0,51.2
470,2065,0,0,0,51.8
470,2070,0,0,0,52.7
470,2075,0,0,0,53.5
470,2080,0,0,0,54.3
470,2085,0,0,0,54.9
470,2090,0,0,0,55.5
470,2095,0,0,0,56.1
474,2010,0,0,0,39.5
474,2015,0,0,0,40.8
474,2020,0,0,0,40.8
474,2025,0,0,0,40.9
474,2030,0,0,0,42
474,2035,0,0,0,43.1
474,2040,0,0,0,44.1
474,2045,0,0,0,44.9
474,2050,0,0,0,45.4
474,2055,0,0,0,45.6
474,2060,0,0,0,46
474,2065,0,0,0,46.6
474,2070,0,0,0,47.3
474,2075,0,0,0,48.1
474,2080,0,0,0,48.9
474,2085,0,0,0,49.6
474,2090,0,0,0,50.2
474,2095,0,0,0,50.8
478,2010,0,0,0,19.8
478,2015,0,0,0,20.7
478,2020,0,0,0,21.9
478,2025,0,0,0,23.3
478,2030,0,0,0,24.8
478,2035,0,0,0,26.4
478,2040,0,0,0,27.9
478,2045,0,0,0,29.4
478,2050,0,0,0,30.8
478,2055,0,0,0,32.2
478,2060,0,0,0,33.5
478,2065,0,0,0,34.9
478,2070,0,0,0,36.3
478,2075,0,0,0,37.7
478,2080,0,0,0,39
478,2085,0,0,0,40.4
478,2090,0,0,0,41.7
478,2095,0,0,0,43
480,2010,0,0,0,32.4
480,2015,0,0,0,34.7
480,2020,0,0,0,36.5
480,2025,0,0,0,38.1
480,2030,0,0,0,40
480,2035,0,0,0,41.9
480,2040,0,0,0,43.6
480,2045,0,0,0,45.1
480,2050,0,0,0,46.5
480,2055,0,0,0,47.5
480,2060,0,0,0,47.9
480,2065,0,0,0,48.3
480,2070,0,0,0,48.8
480,2075,0,0,0,49.4
480,2080,0,0,0,50.2
480,2085,0,0,0,50.8
480,2090,0,0,0,51.3
480,2095,0,0,0,51.8
484,2010,0,0,0,26.6
484,2015,0,0,0,28
484,2020,0,0,0,29.6
484,2025,0,0,0,31.4
484,2030,0,0,0,33.1
484,2035,0,0,0,34.8
484,2040,0,0,0,36.5
484,2045,0,0,0,38.2
484,2050,0,0,0,39.8
484,2055,0,0,0,41.4
484,2060,0,0,0,42.9
484,2065,0,0,0,44.5
484,2070,0,0,0,45.9
484,2075,0,0,0,47.2
484,2080,0,0,0,48.6
484,2085,0,0,0,49.9
484,2090,0,0,0,51.1
484,2095,0,0,0,52.3
496,2010,0,0,0,25.4
496,2015,0,0,0,27.4
496,2020,0,0,0,29.3
496,2025,0,0,0,30.9
496,2030,0,0,0,32.2
496,2035,0,0,0,32.9
496,2040,0,0,0,33.7
496,2045,0,0,0,35.2
496,2050,0,0,0,36.6
496,2055,0,0,0,38
496,2060,0,0,0,39.4
496,2065,0,0,0,40.5
496,2070,0,0,0,41.3
496,2075,0,0,0,42
496,2080,0,0,0,42.9
496,2085,0,0,0,44.1
496,2090,0,0,0,45.5
496,2095,0,0,0,46.8
498,2010,0,0,0,35.2
498,2015,0,0,0,37
498,2020,0,0,0,39
498,2025,0,0,0,41.4
498,2030,0,0,0,44
498,2035,0,0,0,46.7
498,2040,0,0,0,49.3
498,2045,0,0,0,51.3
498,2050,0,0,0,52.7
498,2055,0,0,0,53.4
498,2060,0,0,0,54.2
498,2065,0,0,0,55.5
498,2070,0,0,0,56.3
498,2075,0,0,0,56.8
498,2080,0,0,0,57.1
498,2085,0,0,0,57
498,2090,0,0,0,56.9
498,2095,0,0,0,57
499,2010,0,0,0,35.9
499,2015,0,0,0,37.2
499,2020,0,0,0,38.6
499,2025,0,0,0,40.2
499,2030,0,0,0,42
499,2035,0,0,0,43.4
499,2040,0,0,0,44.5
499,2045,0,0,0,45.6
499,2050,0,0,0,46.6
499,2055,0,0,0,47.5
499,2060,0,0,0,48.4
499,2065,0,0,0,49.4
499,2070,0,0,0,50.3
499,2075,0,0,0,51.2
499,2080,0,0,0,52.1
499,2085,0,0,0,52.9
499,2090,0,0,0,53.7
499,2095,0,0,0,54.5
504,2010,0,0,0,26.2
504,2015,0,0,0,28.2
504,2020,0,0,0,30.1
504,2025,0,0,0,32
504,2030,0,0,0,33.8
504,2035,0,0,0,35.5
504,2040,0,0,0,37.1
504,2045,0,0,0,38.7
504,2050,0,0,0,40.2
504,2055,0,0,0,41.7
504,2060,0,0,0,43.2
504,2065,0,0,0,44.7
504,2070,0,0,0,46
504,2075,0,0,0,47.1
504,2080,0,0,0,48
504,2085,0,0,0,48.8
504,2090,0,0,0,49.6
504,2095,0,0,0,50.5
508,2010,0,0,0,17.7
508,2015,0,0,0,18.3
508,2020,0,0,0,19.2
508,2025,0,0,0,20.5
508,2030,0,0,0,21.8
508,2035,0,0,0,23
508,2040,0,0,0,24.2
508,2045,0,0,0,25.5
508,2050,0,0,0,26.9
508,2055,0,0,0,28.3
508,2060,0,0,0,29.7
508,2065,0,0,0,31.1
508,2070,0,0,0,32.5
508,2075,0,0,0,33.9
508,2080,0,0,0,35.3
508,2085,0,0,0,36.6
508,2090,0,0,0,37.8
508,2095,0,0,0,39
512,2010,0,0,0,25.3
512,2015,0,0,0,28.2
512,2020,0,0,0,30.9
512,2025,0,0,0,33.5
512,2030,0,0,0,35.9
512,2035,0,0,0,38
512,2040,0,0,0,39.9
512,2045,0,0,0,41.9
512,2050,0,0,0,44.1
512,2055,0,0,0,46.4
512,2060,0,0,0,48.4
512,2065,0,0,0,50.3
512,2070,0,0,0,52.1
512,2075,0,0,0,53.9
512,2080,0,0,0,55.6
512,2085,0,0,0,57.3
512,2090,0,0,0,59
512,2095,0,0,0,60.7
516,2010,0,0,0,21.1
516,2015,0,0,0,22.5
516,2020,0,0,0,24.1
516,2025,0,0,0,25.5
516,2030,0,0,0,26.9
516,2035,0,0,0,28.3
516,2040,0,0,0,29.8
516,2045,0,0,0,31.1
516,2050,0,0,0,32.4
516,2055,0,0,0,33.7
516,2060,0,0,0,35.1
516,2065,0,0,0,36.5
516,2070,0,0,0,37.9
516,2075,0,0,0,39.1
516,2080,0,0,0,40.3
516,2085,0,0,0,41.5
516,2090,0,0,0,42.6
516,2095,0,0,0,43.7
524,2010,0,0,0,21.4
524,2015,0,0,0,22.9
524,2020,0,0,0,24.6
524,2025,0,0,0,26.3
524,2030,0,0,0,28.3
524,2035,0,0,0,30.2
524,2040,0,0,0,31.9
524,2045,0,0,0,33.6
524,2050,0,0,0,35.5
524,2055,0,0,0,37.4
524,2060,0,0,0,39.2
524,2065,0,0,0,41
524,2070,0,0,0,42.6
524,2075,0,0,0,44.1
524,2080,0,0,0,45.5
524,2085,0,0,0,46.8
524,2090,0,0,0,48
524,2095,0,0,0,49.2
528,2010,0,0,0,40.8
528,2015,0,0,0,42.5
528,2020,0,0,0,43.8
528,2025,0,0,0,44.4
528,2030,0,0,0,44.9
528,2035,0,0,0,45.4
528,2040,0,0,0,46
528,2045,0,0,0,46.6
528,2050,0,0,0,47.2
528,2055,0,0,0,47.8
528,2060,0,0,0,48.1
528,2065,0,0,0,48.3
528,2070,0,0,0,48.7
528,2075,0,0,0,49.4
528,2080,0,0,0,50.3
528,2085,0,0,0,51.3
528,2090,0,0,0,52.2
528,2095,0,0,0,53
530,2010,0,0,0,37.9
530,2015,0,0,0,39.1
530,2020,0,0,0,39.7
530,2025,0,0,0,40.2
530,2030,0,0,0,40.6
530,2035,0,0,0,40.9
530,2040,0,0,0,41.7
530,2045,0,0,0,42.6
530,2050,0,0,0,43.5
530,2055,0,0,0,44.3
530,2060,0,0,0,44.8
530,2065,0,0,0,45.4
530,2070,0,0,0,46.2
530,2075,0,0,0,47.3
530,2080,0,0,0,48.6
530,2085,0,0,0,49.9
530,2090,0,0,0,51.1
530,2095,0,0,0,52.3
533,2010,0,0,0,38.4
533,2015,0,0,0,39.4
533,2020,0,0,0,39.4
533,2025,0,0,0,39.7
533,2030,0,0,0,40.6
533,2035,0,0,0,42
533,2040,0,0,0,43.5
533,2045,0,0,0,44.8
533,2050,0,0,0,45.6
533,2055,0,0,0,46.2
533,2060,0,0,0,46.8
533,2065,0,0,0,47.7
533,2070,0,0,0,49
533,2075,0,0,0,50.5
533,2080,0,0,0,52
533,2085,0,0,0,53.4
533,2090,0,0,0,54.7
533,2095,0,0,0,55.8
540,2010,0,0,0,30.3
540,2015,0,0,0,31.3
540,2020,0,0,0,32.4
540,2025,0,0,0,33.7
540,2030,0,0,0,35.2
540,2035,0,0,0,36.7
540,2040,0,0,0,37.9
540,2045,0,0,0,39
540,2050,0,0,0,40.2
540,2055,0,0,0,41.2
540,2060,0,0,0,42.2
540,2065,0,0,0,43.3
540,2070,0,0,0,44.3
540,2075,0,0,0,45.3
540,2080,0,0,0,46.3
540,2085,0,0,0,47.2
540,2090,0,0,0,48.1
540,2095,0,0,0,49
548,2010,0,0,0,20.6
548,2015,0,0,0,21.8
548,2020,0,0,0,23.3
548,2025,0,0,0,24.9
548,2030,0,0,0,26.6
548,2035,0,0,0,28.4
548,2040,0,0,0,30.3
548,2045,0,0,0,32.1
548,2050,0,0,0,33.8
548,2055,0,0,0,35.5
548,2060,0,0,0,37.2
548,2065,0,0,0,38.9
548,2070,0,0,0,40.5
548,2075,0,0,0,42.2
548,2080,0,0,0,43.8
548,2085,0,0,0,45.2
548,2090,0,0,0,46.6
548,2095,0,0,0,47.9
554,2010,0,0,0,36.6
554,2015,0,0,0,37
554,2020,0,0,0,37.4
554,2025,0,0,0,38.1
554,2030,0,0,0,39.2
554,2035,0,0,0,40.4
554,2040,0,0,0,41.4
554,2045,0,0,0,42.2
554,2050,0,0,0,43
554,2055,0,0,0,43.9
554,2060,0,0,0,44.8
554,2065,0,0,0,45.8
554,2070,0,0,0,46.8
554,2075,0,0,0,47.9
554,2080,0,0,0,49
554,2085,0,0,0,50
554,2090,0,0,0,51.1
554,2095,0,0,0,52.1
558,2010,0,0,0,22
558,2015,0,0,0,23.6
558,2020,0,0,0,25.5
558,2025,0,0,0,27.4
558,2030,0,0,0,29.2
558,2035,0,0,0,31.1
558,2040,0,0,0,33.1
558,2045,0,0,0,35.1
558,2050,0,0,0,37.2
558,2055,0,0,0,39.1
558,2060,0,0,0,41.1
558,2065,0,0,0,42.9
558,2070,0,0,0,44.5
558,2075,0,0,0,45.9
558,2080,0,0,0,47.2
558,2085,0,0,0,48.3
558,2090,0,0,0,49.4
558,2095,0,0,0,50.5
562,2010,0,0,0,15.4
562,2015,0,0,0,15.7
562,2020,0,0,0,16
562,2025,0,0,0,16.6
562,2030,0,0,0,17.2
562,2035,0,0,0,17.8
562,2040,0,0,0,18.5
562,2045,0,0,0,19.2
562,2050,0,0,0,20.1
562,2055,0,0,0,21.2
562,2060,0,0,0,22.6
562,2065,0,0,0,24
562,2070,0,0,0,25.6
562,2075,0,0,0,27.2
562,2080,0,0,0,28.8
562,2085,0,0,0,30.3
562,2090,0,0,0,31.9
562,2095,0,0,0,33.4
566,2010,0,0,0,18.4
566,2015,0,0,0,18.6
566,2020,0,0,0,19
566,2025,0,0,0,19.5
566,2030,0,0,0,20.2
566,2035,0,0,0,20.8
566,2040,0,0,0,21.5
566,2045,0,0,0,22.3
566,2050,0,0,0,23.1
566,2055,0,0,0,24.2
566,2060,0,0,0,25.4
566,2065,0,0,0,26.7
566,2070,0,0,0,28.1
566,2075,0,0,0,29.5
566,2080,0,0,0,31.1
566,2085,0,0,0,32.6
566,2090,0,0,0,34.1
566,2095,0,0,0,35.5
578,2010,0,0,0,38.8
578,2015,0,0,0,39.6
578,2020,0,0,0,40
578,2025,0,0,0,40.3
578,2030,0,0,0,40.8
578,2035,0,0,0,41.6
578,2040,0,0,0,42.5
578,2045,0,0,0,43
578,2050,0,0,0,43.4
578,2055,0,0,0,43.8
578,2060,0,0,0,44
578,2065,0,0,0,44.6
578,2070,0,0,0,45.3
578,2075,0,0,0,46.2
578,2080,0,0,0,47.2
578,2085,0,0,0,48.1
578,2090,0,0,0,48.9
578,2095,0,0,0,49.7
583,2010,0,0,0,20.8
583,2015,0,0,0,22
583,2020,0,0,0,23.6
583,2025,0,0,0,25.3
583,2030,0,0,0,27.2
583,2035,0,0,0,29.1
583,2040,0,0,0,31.1
583,2045,0,0,0,33.2
583,2050,0,0,0,35.3
583,2055,0,0,0,37.4
583,2060,0,0,0,39.6
583,2065,0,0,0,41.5
583,2070,0,0,0,43
583,2075,0,0,0,44.2
583,2080,0,0,0,45.2
583,2085,0,0,0,46.1
583,2090,0,0,0,46.9
583,2095,0,0,0,47.7
586,2010,0,0,0,21.6
586,2015,0,0,0,23
586,2020,0,0,0,24.3
586,2025,0,0,0,25.7
586,2030,0,0,0,26.9
586,2035,0,0,0,28.1
586,2040,0,0,0,29.5
586,2045,0,0,0,30.9
586,2050,0,0,0,32.4
586,2055,0,0,0,33.9
586,2060,0,0,0,35.4
586,2065,0,0,0,36.8
586,2070,0,0,0,38.1
586,2075,0,0,0,39.3
586,2080,0,0,0,40.5
586,2085,0,0,0,41.7
586,2090,0,0,0,43.1
586,2095,0,0,0,44.4
591,2010,0,0,0,27.3
591,2015,0,0,0,28.8
591,2020,0,0,0,30.4
591,2025,0,0,0,32
591,2030,0,0,0,33.6
591,2035,0,0,0,35.4
591,2040,0,0,0,37.1
591,2045,0,0,0,38.9
591,2050,0,0,0,40.5
591,2055,0,0,0,42.1
591,2060,0,0,0,43.5
591,2065,0,0,0,44.9
591,2070,0,0,0,46.3
591,2075,0,0,0,47.8
591,2080,0,0,0,49.2
591,2085,0,0,0,50.6
591,2090,0,0,0,52
591,2095,0,0,0,53.3
598,2010,0,0,0,20.4
598,2015,0,0,0,21.3
598,2020,0,0,0,22.8
598,2025,0,0,0,24.4
598,2030,0,0,0,26
598,2035,0,0,0,27.7
598,2040,0,0,0,29.5
598,2045,0,0,0,31.1
598,2050,0,0,0,32.7
598,2055,0,0,0,34.1
598,2060,0,0,0,35.6
598,2065,0,0,0,37.1
598,2070,0,0,0,38.6
598,2075,0,0,0,40.1
598,2080,0,0,0,41.3
598,2085,0,0,0,42.5
598,2090,0,0,0,43.5
598,2095,0,0,0,44.5
600,2010,0,0,0,23
600,2015,0,0,0,24.6
600,2020,0,0,0,26.2
600,2025,0,0,0,27.9
600,2030,0,0,0,29.6
600,2035,0,0,0,31.3
600,2040,0,0,0,33.1
600,2045,0,0,0,34.8
600,2050,0,0,0,36.6
600,2055,0,0,0,38.3
600,2060,0,0,0,40
600,2065,0,0,0,41.7
600,2070,0,0,0,43.2
600,2075,0,0,0,44.6
600,2080,0,0,0,45.9
600,2085,0,0,0,47.2
600,2090,0,0,0,48.4
600,2095,0,0,0,49.6
604,2010,0,0,0,25.6
604,2015,0,0,0,27.3
604,2020,0,0,0,29.2
604,2025,0,0,0,31.1
604,2030,0,0,0,33
604,2035,0,0,0,34.9
604,2040,0,0,0,36.9
604,2045,0,0,0,38.7
604,2050,0,0,0,40.6
604,2055,0,0,0,42.3
604,2060,0,0,0,44
604,2065,0,0,0,45.4
604,2070,0,0,0,46.7
604,2075,0,0,0,47.9
604,2080,0,0,0,49
604,2085,0,0,0,50
604,2090,0,0,0,50.9
604,2095,0,0,0,51.8
608,2010,0,0,0,22.1
608,2015,0,0,0,23.4
608,2020,0,0,0,24.7
608,2025,0,0,0,26.2
608,2030,0,0,0,27.9
608,2035,0,0,0,29.5
608,2040,0,0,0,31.2
608,2045,0,0,0,32.8
608,2050,0,0,0,34.4
608,2055,0,0,0,36.1
608,2060,0,0,0,37.7
608,2065,0,0,0,39.3
608,2070,0,0,0,40.8
608,2075,0,0,0,42.2
608,2080,0,0,0,43.6
608,2085,0,0,0,44.9
608,2090,0,0,0,46.1
608,2095,0,0,0,47.3
616,2010,0,0,0,37.9
616,2015,0,0,0,39.5
616,2020,0,0,0,41.3
616,2025,0,0,0,43.3
616,2030,0,0,0,45.4
616,2035,0,0,0,47.3
616,2040,0,0,0,49
616,2045,0,0,0,50.1
616,2050,0,0,0,50.3
616,2055,0,0,0,49.9
616,2060,0,0,0,50.2
616,2065,0,0,0,50.5
616,2070,0,0,0,50.9
616,2075,0,0,0,51.4
616,2080,0,0,0,51.7
616,2085,0,0,0,51.7
616,2090,0,0,0,51.8
616,2095,0,0,0,52.1
620,2010,0,0,0,41
620,2015,0,0,0,42.7
620,2020,0,0,0,44.4
620,2025,0,0,0,46.1
620,2030,0,0,0,47.5
620,2035,0,0,0,48.5
620,2040,0,0,0,49.1
620,2045,0,0,0,49.7
620,2050,0,0,0,50.2
620,2055,0,0,0,50.8
620,2060,0,0,0,51.2
620,2065,0,0,0,51.3
620,2070,0,0,0,51.3
620,2075,0,0,0,51.6
620,2080,0,0,0,52
620,2085,0,0,0,52.7
620,2090,0,0,0,53.5
620,2095,0,0,0,54.4
624,2010,0,0,0,19
624,2015,0,0,0,19.7
624,2020,0,0,0,20.5
624,2025,0,0,0,21.6
624,2030,0,0,0,23
624,2035,0,0,0,24.5
624,2040,0,0,0,26
624,2045,0,0,0,27.6
624,2050,0,0,0,29.1
624,2055,0,0,0,30.6
624,2060,0,0,0,32
624,2065,0,0,0,33.4
624,2070,0,0,0,34.8
624,2075,0,0,0,36.1
624,2080,0,0,0,37.3
624,2085,0,0,0,38.5
624,2090,0,0,0,39.5
624,2095,0,0,0,40.5
626,2010,0,0,0,16.5
626,2015,0,0,0,17.1
626,2020,0,0,0,17.5
626,2025,0,0,0,17.8
626,2030,0,0,0,18.4
626,2035,0,0,0,19.3
626,2040,0,0,0,20.4
626,2045,0,0,0,21.8
626,2050,0,0,0,23.2
626,2055,0,0,0,24.8
626,2060,0,0,0,26.3
626,2065,0,0,0,27.9
626,2070,0,0,0,29.6
626,2075,0,0,0,31.2
626,2080,0,0,0,32.8
626,2085,0,0,0,34.4
626,2090,0,0,0,36
626,2095,0,0,0,37.5
630,2010,0,0,0,34.4
630,2015,0,0,0,36.8
630,2020,0,0,0,39.3
630,2025,0,0,0,41.7
630,2030,0,0,0,44.2
630,2035,0,0,0,46.5
630,2040,0,0,0,48.9
630,2045,0,0,0,51.1
630,2050,0,0,0,53.3
630,2055,0,0,0,55.2
630,2060,0,0,0,57
630,2065,0,0,0,58.6
630,2070,0,0,0,60.1
630,2075,0,0,0,61.3
630,2080,0,0,0,62.4
630,2085,0,0,0,63.1
630,2090,0,0,0,63.7
630,2095,0,0,0,64
634,2010,0,0,0,31.6
634,2015,0,0,0,34.5
634,2020,0,0,0,37.9
634,2025,0,0,0,41.3
634,2030,0,0,0,44.5
634,2035,0,0,0,47.2
634,2040,0,0,0,49
634,2045,0,0,0,48.6
634,2050,0,0,0,48.8
634,2055,0,0,0,49.3
634,2060,0,0,0,50.1
634,2065,0,0,0,51.2
634,2070,0,0,0,52.3
634,2075,0,0,0,53.4
634,2080,0,0,0,54.7
634,2085,0,0,0,56.2
634,2090,0,0,0,58
634,2095,0,0,0,60.1
638,2010,0,0,0,29.9
638,2015,0,0,0,31.1
638,2020,0,0,0,32.7
638,2025,0,0,0,34.3
638,2030,0,0,0,35.6
638,2035,0,0,0,36.8
638,2040,0,0,0,38.1
638,2045,0,0,0,39.5
638,2050,0,0,0,40.7
638,2055,0,0,0,41.9
638,2060,0,0,0,43
638,2065,0,0,0,44
638,2070,0,0,0,45
638,2075,0,0,0,46
638,2080,0,0,0,46.9
638,2085,0,0,0,47.7
638,2090,0,0,0,48.6
638,2095,0,0,0,49.4
642,2010,0,0,0,38.5
642,2015,0,0,0,40.3
642,2020,0,0,0,42.5
642,2025,0,0,0,44.8
642,2030,0,0,0,46.7
642,2035,0,0,0,48.8
642,2040,0,0,0,51
642,2045,0,0,0,52.4
642,2050,0,0,0,53.1
642,2055,0,0,0,53.9
642,2060,0,0,0,54.4
642,2065,0,0,0,55
642,2070,0,0,0,55.2
642,2075,0,0,0,55.4
642,2080,0,0,0,55.5
642,2085,0,0,0,55.7
642,2090,0,0,0,56.1
642,2095,0,0,0,56.5
643,2010,0,0,0,37.8
643,2015,0,0,0,38.5
643,2020,0,0,0,39.6
643,2025,0,0,0,41.3
643,2030,0,0,0,43.4
643,2035,0,0,0,45.1
643,2040,0,0,0,45.6
643,2045,0,0,0,44.8
643,2050,0,0,0,44.6
643,2055,0,0,0,45.2
643,2060,0,0,0,46.2
643,2065,0,0,0,47.1
643,2070,0,0,0,47.6
643,2075,0,0,0,47.6
643,2080,0,0,0,47.5
643,2085,0,0,0,47.9
643,2090,0,0,0,48.7
643,2095,0,0,0,49.8
646,2010,0,0,0,18.7
646,2015,0,0,0,18.7
646,2020,0,0,0,19.1
646,2025,0,0,0,19.9
646,2030,0,0,0,21.2
646,2035,0,0,0,22.6
646,2040,0,0,0,23.9
646,2045,0,0,0,25.1
646,2050,0,0,0,26.3
646,2055,0,0,0,27.5
646,2060,0,0,0,28.8
646,2065,0,0,0,30.1
646,2070,0,0,0,31.5
646,2075,0,0,0,32.9
646,2080,0,0,0,34.4
646,2085,0,0,0,35.8
646,2090,0,0,0,37.2
646,2095,0,0,0,38.4
662,2010,0,0,0,27.3
662,2015,0,0,0,29.4
662,2020,0,0,0,31.7
662,2025,0,0,0,33.9
662,2030,0,0,0,36.2
662,2035,0,0,0,38.3
662,2040,0,0,0,40.2
662,2045,0,0,0,41.9
662,2050,0,0,0,43.5
662,2055,0,0,0,45.2
662,2060,0,0,0,46.7
662,2065,0,0,0,48.2
662,2070,0,0,0,49.5
662,2075,0,0,0,50.6
662,2080,0,0,0,51.6
662,2085,0,0,0,52.5
662,2090,0,0,0,53.3
662,2095,0,0,0,54.1
670,2010,0,0,0,27.8
670,2015,0,0,0,30
670,2020,0,0,0,32.2
670,2025,0,0,0,34.4
670,2030,0,0,0,36.6
670,2035,0,0,0,38.9
670,2040,0,0,0,41
670,2045,0,0,0,42.9
670,2050,0,0,0,44.6
670,2055,0,0,0,46.3
670,2060,0,0,0,47.8
670,2065,0,0,0,49.2
670,2070,0,0,0,50.4
670,2075,0,0,0,51.4
670,2080,0,0,0,52.3
670,2085,0,0,0,52.9
670,2090,0,0,0,53.5
670,2095,0,0,0,53.9
678,2010,0,0,0,19.2
678,2015,0,0,0,20.3
678,2020,0,0,0,21.7
678,2025,0,0,0,23.3
678,2030,0,0,0,25
678,2035,0,0,0,26.8
678,2040,0,0,0,28.6
678,2045,0,0,0,30.3
678,2050,0,0,0,32
678,2055,0,0,0,33.6
678,2060,0,0,0,35.2
678,2065,0,0,0,36.6
678,2070,0,0,0,37.9
678,2075,0,0,0,39.2
678,2080,0,0,0,40.4
678,2085,0,0,0,41.5
678,2090,0,0,0,42.6
678,2095,0,0,0,43.6
682,2010,0,0,0,25.9
682,2015,0,0,0,27.3
682,2020,0,0,0,28.9
682,2025,0,0,0,30.6
682,2030,0,0,0,32
682,2035,0,0,0,33.4
682,2040,0,0,0,34.9
682,2045,0,0,0,36.5
682,2050,0,0,0,38
682,2055,0,0,0,39.2
682,2060,0,0,0,40.4
682,2065,0,0,0,41.6
682,2070,0,0,0,42.8
682,2075,0,0,0,44.1
682,2080,0,0,0,45.5
682,2085,0,0,0,46.9
682,2090,0,0,0,48.4
682,2095,0,0,0,49.7
686,2010,0,0,0,17.8
686,2015,0,0,0,18.4
686,2020,0,0,0,19.3
686,2025,0,0,0,20.4
686,2030,0,0,0,21.8
686,2035,0,0,0,23.2
686,2040,0,0,0,24.6
686,2045,0,0,0,26
686,2050,0,0,0,27.4
686,2055,0,0,0,28.8
686,2060,0,0,0,30.2
686,2065,0,0,0,31.7
686,2070,0,0,0,33.2
686,2075,0,0,0,34.7
686,2080,0,0,0,36.3
686,2085,0,0,0,37.8
686,2090,0,0,0,39.2
686,2095,0,0,0,40.6
688,2010,0,0,0,37.5
688,2015,0,0,0,38.9
688,2020,0,0,0,40.4
688,2025,0,0,0,41.9
688,2030,0,0,0,43.5
688,2035,0,0,0,45
688,2040,0,0,0,46.3
688,2045,0,0,0,47.2
688,2050,0,0,0,48.2
688,2055,0,0,0,49.2
688,2060,0,0,0,50.1
688,2065,0,0,0,50.6
688,2070,0,0,0,51.1
688,2075,0,0,0,51.7
688,2080,0,0,0,52.4
688,2085,0,0,0,53.2
688,2090,0,0,0,54
688,2095,0,0,0,54.8
694,2010,0,0,0,18.3
694,2015,0,0,0,18.9
694,2020,0,0,0,19.9
694,2025,0,0,0,21.1
694,2030,0,0,0,22.5
694,2035,0,0,0,23.9
694,2040,0,0,0,25.3
694,2045,0,0,0,26.7
694,2050,0,0,0,28.2
694,2055,0,0,0,29.6
694,2060,0,0,0,30.9
694,2065,0,0,0,32.3
694,2070,0,0,0,33.6
694,2075,0,0,0,34.9
694,2080,0,0,0,36.1
694,2085,0,0,0,37.1
694,2090,0,0,0,38.2
694,2095,0,0,0,39.2
702,2010,0,0,0,37.7
702,2015,0,0,0,38.6
702,2020,0,0,0,40.2
702,2025,0,0,0,41.6
702,2030,0,0,0,42.7
702,2035,0,0,0,43.9
702,2040,0,0,0,45.7
702,2045,0,0,0,47.5
702,2050,0,0,0,48.8
702,2055,0,0,0,49.4
702,2060,0,0,0,49.6
702,2065,0,0,0,50
702,2070,0,0,0,50.8
702,2075,0,0,0,52
702,2080,0,0,0,53.4
702,2085,0,0,0,54.9
702,2090,0,0,0,56.4
702,2095,0,0,0,57.6
703,2010,0,0,0,36.8
703,2015,0,0,0,38.6
703,2020,0,0,0,40.7
703,2025,0,0,0,42.6
