"isono","year","sexno","ageno","eduno","cbr"
120,2075,0,0,0,15
120,2080,0,0,0,14.4
120,2085,0,0,0,13.9
120,2090,0,0,0,13.5
120,2095,0,0,0,13.1
124,2010,0,0,0,10.9
124,2015,0,0,0,11.3
124,2020,0,0,0,11.3
124,2025,0,0,0,11
124,2030,0,0,0,10.6
124,2035,0,0,0,10.4
124,2040,0,0,0,10.5
124,2045,0,0,0,10.6
124,2050,0,0,0,10.7
124,2055,0,0,0,10.6
124,2060,0,0,0,10.3
124,2065,0,0,0,10
124,2070,0,0,0,9.8
124,2075,0,0,0,9.6
124,2080,0,0,0,9.4
124,2085,0,0,0,9.2
124,2090,0,0,0,9
124,2095,0,0,0,8.7
132,2010,0,0,0,20.3
132,2015,0,0,0,19.2
132,2020,0,0,0,17.5
132,2025,0,0,0,15.8
132,2030,0,0,0,14.5
132,2035,0,0,0,13.5
132,2040,0,0,0,12.8
132,2045,0,0,0,12.1
132,2050,0,0,0,11.3
132,2055,0,0,0,10.6
132,2060,0,0,0,10.1
132,2065,0,0,0,9.8
132,2070,0,0,0,9.5
132,2075,0,0,0,9.3
132,2080,0,0,0,9.1
132,2085,0,0,0,9
132,2090,0,0,0,9
132,2095,0,0,0,9
140,2010,0,0,0,33.5
140,2015,0,0,0,32.3
140,2020,0,0,0,30
140,2025,0,0,0,27.5
140,2030,0,0,0,25.3
140,2035,0,0,0,23.4
140,2040,0,0,0,21.8
140,2045,0,0,0,20.4
140,2050,0,0,0,18.9
140,2055,0,0,0,17.7
140,2060,0,0,0,16.6
140,2065,0,0,0,15.7
140,2070,0,0,0,14.9
140,2075,0,0,0,14.3
140,2080,0,0,0,13.7
140,2085,0,0,0,13.2
140,2090,0,0,0,12.7
140,2095,0,0,0,12.3
144,2010,0,0,0,16.7
144,2015,0,0,0,15.1
144,2020,0,0,0,14
144,2025,0,0,0,13.4
144,2030,0,0,0,13.2
144,2035,0,0,0,12.8
144,2040,0,0,0,12.1
144,2045,0,0,0,11.4
144,2050,0,0,0,10.9
144,2055,0,0,0,10.7
144,2060,0,0,0,10.5
144,2065,0,0,0,10.3
144,2070,0,0,0,10.1
144,2075,0,0,0,9.9
144,2080,0,0,0,9.8
144,2085,0,0,0,9.8
144,2090,0,0,0,9.8
144,2095,0,0,0,9.9
148,2010,0,0,0,43.6
148,2015,0,0,0,41
148,2020,0,0,0,38.4
148,2025,0,0,0,35.7
148,2030,0,0,0,33
148,2035,0,0,0,30.2
148,2040,0,0,0,27.7
148,2045,0,0,0,25.5
148,2050,0,0,0,23.5
148,2055,0,0,0,21.8
148,2060,0,0,0,20.2
148,2065,0,0,0,18.9
148,2070,0,0,0,17.9
148,2075,0,0,0,17
148,2080,0,0,0,16.2
148,2085,0,0,0,15.4
148,2090,0,0,0,14.7
148,2095,0,0,0,14.2
152,2010,0,0,0,13.9
152,2015,0,0,0,13.5
152,2020,0,0,0,12.7
152,2025,0,0,0,11.8
152,2030,0,0,0,10.9
152,2035,0,0,0,10.3
152,2040,0,0,0,9.8
152,2045,0,0,0,9.5
152,2050,0,0,0,9.2
152,2055,0,0,0,8.9
152,2060,0,0,0,8.7
152,2065,0,0,0,8.5
152,2070,0,0,0,8.4
152,2075,0,0,0,8.3
152,2080,0,0,0,8.2
152,2085,0,0,0,8.1
152,2090,0,0,0,8.1
152,2095,0,0,0,8
156,2010,0,0,0,10.9
156,2015,0,0,0,10.3
156,2020,0,0,0,9.3
156,2025,0,0,0,8.6
156,2030,0,0,0,8.1
156,2035,0,0,0,7.7
156,2040,0,0,0,7.4
156,2045,0,0,0,7.2
156,2050,0,0,0,7.1
156,2055,0,0,0,7
156,2060,0,0,0,7
156,2065,0,0,0,7
156,2070,0,0,0,7.1
156,2075,0,0,0,7.2
156,2080,0,0,0,7.4
156,2085,0,0,0,7.5
156,2090,0,0,0,7.7
156,2095,0,0,0,7.8
170,2010,0,0,0,19
170,2015,0,0,0,18
170,2020,0,0,0,16.8
170,2025,0,0,0,15.8
170,2030,0,0,0,14.9
170,2035,0,0,0,14.1
170,2040,0,0,0,13.4
170,2045,0,0,0,12.8
170,2050,0,0,0,12.3
170,2055,0,0,0,11.8
170,2060,0,0,0,11.3
170,2065,0,0,0,10.8
170,2070,0,0,0,10.4
170,2075,0,0,0,10.1
170,2080,0,0,0,9.8
170,2085,0,0,0,9.6
170,2090,0,0,0,9.4
170,2095,0,0,0,9.3
174,2010,0,0,0,34.5
174,2015,0,0,0,30.9
174,2020,0,0,0,28.2
174,2025,0,0,0,26.8
174,2030,0,0,0,25.6
174,2035,0,0,0,23.9
174,2040,0,0,0,21.8
174,2045,0,0,0,19.9
174,2050,0,0,0,18.6
174,2055,0,0,0,17.7
174,2060,0,0,0,16.9
174,2065,0,0,0,16
174,2070,0,0,0,15.1
174,2075,0,0,0,14.4
174,2080,0,0,0,13.8
174,2085,0,0,0,13.4
174,2090,0,0,0,13
174,2095,0,0,0,12.7
175,2010,0,0,0,29
175,2015,0,0,0,25.9
175,2020,0,0,0,24.6
175,2025,0,0,0,23.9
175,2030,0,0,0,22.4
175,2035,0,0,0,20.4
175,2040,0,0,0,18.6
175,2045,0,0,0,17
175,2050,0,0,0,15.7
175,2055,0,0,0,14.8
175,2060,0,0,0,14
175,2065,0,0,0,13.3
175,2070,0,0,0,12.5
175,2075,0,0,0,11.9
175,2080,0,0,0,11.4
175,2085,0,0,0,11
175,2090,0,0,0,10.6
175,2095,0,0,0,10.3
178,2010,0,0,0,32.6
178,2015,0,0,0,30.4
178,2020,0,0,0,28
178,2025,0,0,0,25.9
178,2030,0,0,0,24.1
178,2035,0,0,0,22.3
178,2040,0,0,0,20.8
178,2045,0,0,0,19.5
178,2050,0,0,0,18.4
178,2055,0,0,0,17.4
178,2060,0,0,0,16.5
178,2065,0,0,0,15.7
178,2070,0,0,0,15.1
178,2075,0,0,0,14.4
178,2080,0,0,0,13.8
178,2085,0,0,0,13.3
178,2090,0,0,0,12.8
178,2095,0,0,0,12.4
180,2010,0,0,0,43.5
180,2015,0,0,0,41.3
180,2020,0,0,0,38.7
180,2025,0,0,0,35.6
180,2030,0,0,0,32.5
180,2035,0,0,0,29.8
180,2040,0,0,0,27.4
180,2045,0,0,0,25.2
180,2050,0,0,0,23.3
180,2055,0,0,0,21.5
180,2060,0,0,0,20.1
180,2065,0,0,0,18.8
180,2070,0,0,0,17.8
180,2075,0,0,0,16.9
180,2080,0,0,0,16.1
180,2085,0,0,0,15.5
180,2090,0,0,0,14.8
180,2095,0,0,0,14.3
188,2010,0,0,0,15.5
188,2015,0,0,0,15
188,2020,0,0,0,14.1
188,2025,0,0,0,13
188,2030,0,0,0,12.2
188,2035,0,0,0,11.7
188,2040,0,0,0,11.3
188,2045,0,0,0,11
188,2050,0,0,0,10.6
188,2055,0,0,0,10.3
188,2060,0,0,0,9.9
188,2065,0,0,0,9.6
188,2070,0,0,0,9.4
188,2075,0,0,0,9.3
188,2080,0,0,0,9.1
188,2085,0,0,0,9
188,2090,0,0,0,8.9
188,2095,0,0,0,8.9
191,2010,0,0,0,9.3
191,2015,0,0,0,9.1
191,2020,0,0,0,8.8
191,2025,0,0,0,8.4
191,2030,0,0,0,8.2
191,2035,0,0,0,8.1
191,2040,0,0,0,8
191,2045,0,0,0,8
191,2050,0,0,0,7.9
191,2055,0,0,0,7.8
191,2060,0,0,0,7.7
191,2065,0,0,0,7.7
191,2070,0,0,0,7.7
191,2075,0,0,0,7.6
191,2080,0,0,0,7.6
191,2085,0,0,0,7.5
191,2090,0,0,0,7.5
191,2095,0,0,0,7.4
192,2010,0,0,0,9.5
192,2015,0,0,0,9.1
192,2020,0,0,0,8.6
192,2025,0,0,0,7.9
192,2030,0,0,0,7.3
192,2035,0,0,0,6.8
192,2040,0,0,0,6.5
192,2045,0,0,0,6.3
192,2050,0,0,0,6.1
192,2055,0,0,0,6
192,2060,0,0,0,5.9
192,2065,0,0,0,5.9
192,2070,0,0,0,5.9
192,2075,0,0,0,5.9
192,2080,0,0,0,6
192,2085,0,0,0,6
192,2090,0,0,0,6.1
192,2095,0,0,0,6.2
196,2010,0,0,0,10.9
196,2015,0,0,0,11.3
196,2020,0,0,0,11
196,2025,0,0,0,10.2
196,2030,0,0,0,9.5
196,2035,0,0,0,9.1
196,2040,0,0,0,9
196,2045,0,0,0,8.9
196,2050,0,0,0,8.8
196,2055,0,0,0,8.6
196,2060,0,0,0,8.3
196,2065,0,0,0,8.1
196,2070,0,0,0,7.9
196,2075,0,0,0,7.9
196,2080,0,0,0,7.8
196,2085,0,0,0,7.7
196,2090,0,0,0,7.6
196,2095,0,0,0,7.4
203,2010,0,0,0,10.7
203,2015,0,0,0,10.3
203,2020,0,0,0,9.7
203,2025,0,0,0,9.1
203,2030,0,0,0,8.7
203,2035,0,0,0,8.9
203,2040,0,0,0,9.3
203,2045,0,0,0,9.5
203,2050,0,0,0,9.3
203,2055,0,0,0,9
203,2060,0,0,0,8.7
203,2065,0,0,0,8.7
203,2070,0,0,0,8.8
203,2075,0,0,0,8.9
203,2080,0,0,0,8.9
203,2085,0,0,0,8.7
203,2090,0,0,0,8.4
203,2095,0,0,0,8.3
204,2010,0,0,0,37.7
204,2015,0,0,0,34.8
204,2020,0,0,0,31.8
204,2025,0,0,0,29.1
204,2030,0,0,0,26.7
204,2035,0,0,0,24.5
204,2040,0,0,0,22.6
204,2045,0,0,0,20.9
204,2050,0,0,0,19.3
204,2055,0,0,0,18.1
204,2060,0,0,0,17.1
204,2065,0,0,0,16.2
204,2070,0,0,0,15.4
204,2075,0,0,0,14.7
204,2080,0,0,0,14.1
204,2085,0,0,0,13.5
204,2090,0,0,0,13.1
204,2095,0,0,0,12.8
208,2010,0,0,0,10.6
208,2015,0,0,0,11.2
208,2020,0,0,0,12
208,2025,0,0,0,12.4
208,2030,0,0,0,12.2
208,2035,0,0,0,11.8
208,2040,0,0,0,11.5
208,2045,0,0,0,11.4
208,2050,0,0,0,11.6
208,2055,0,0,0,11.8
208,2060,0,0,0,11.7
208,2065,0,0,0,11.4
208,2070,0,0,0,11
208,2075,0,0,0,10.7
208,2080,0,0,0,10.6
208,2085,0,0,0,10.5
208,2090,0,0,0,10.4
208,2095,0,0,0,10.1
214,2010,0,0,0,20.4
214,2015,0,0,0,19.4
214,2020,0,0,0,18.1
214,2025,0,0,0,17
214,2030,0,0,0,15.9
214,2035,0,0,0,14.9
214,2040,0,0,0,14.2
214,2045,0,0,0,13.4
214,2050,0,0,0,12.7
214,2055,0,0,0,12.1
214,2060,0,0,0,11.5
214,2065,0,0,0,11
214,2070,0,0,0,10.5
214,2075,0,0,0,10.1
214,2080,0,0,0,9.8
214,2085,0,0,0,9.5
214,2090,0,0,0,9.3
214,2095,0,0,0,9.2
218,2010,0,0,0,20.2
218,2015,0,0,0,19.3
218,2020,0,0,0,18.1
218,2025,0,0,0,16.8
218,2030,0,0,0,15.7
218,2035,0,0,0,14.8
218,2040,0,0,0,14
218,2045,0,0,0,13.2
218,2050,0,0,0,12.6
218,2055,0,0,0,12.1
218,2060,0,0,0,11.6
218,2065,0,0,0,11.3
218,2070,0,0,0,10.9
218,2075,0,0,0,10.6
218,2080,0,0,0,10.2
218,2085,0,0,0,9.9
218,2090,0,0,0,9.6
218,2095,0,0,0,9.4
222,2010,0,0,0,19.9
222,2015,0,0,0,19.3
222,2020,0,0,0,17.9
222,2025,0,0,0,16.4
222,2030,0,0,0,15.3
222,2035,0,0,0,14.4
222,2040,0,0,0,13.6
222,2045,0,0,0,12.9
222,2050,0,0,0,12.2
222,2055,0,0,0,11.6
222,2060,0,0,0,11
222,2065,0,0,0,10.6
222,2070,0,0,0,10.4
222,2075,0,0,0,10.2
222,2080,0,0,0,10
222,2085,0,0,0,9.9
222,2090,0,0,0,9.8
222,2095,0,0,0,9.8
226,2010,0,0,0,35.2
226,2015,0,0,0,33.3
226,2020,0,0,0,30.9
226,2025,0,0,0,28.6
226,2030,0,0,0,26.6
226,2035,0,0,0,24.9
226,2040,0,0,0,23.4
226,2045,0,0,0,22
226,2050,0,0,0,20.6
226,2055,0,0,0,19.3
226,2060,0,0,0,18.3
226,2065,0,0,0,17.4
226,2070,0,0,0,16.6
226,2075,0,0,0,16
226,2080,0,0,0,15.3
226,2085,0,0,0,14.7
226,2090,0,0,0,14.2
226,2095,0,0,0,13.7
231,2010,0,0,0,32.4
231,2015,0,0,0,31.3
231,2020,0,0,0,29.7
231,2025,0,0,0,27.6
231,2030,0,0,0,25.2
231,2035,0,0,0,23.3
231,2040,0,0,0,22
231,2045,0,0,0,20.9
231,2050,0,0,0,19.7
231,2055,0,0,0,18.4
231,2060,0,0,0,17.2
231,2065,0,0,0,16.3
231,2070,0,0,0,15.5
231,2075,0,0,0,14.9
231,2080,0,0,0,14.3
231,2085,0,0,0,13.7
231,2090,0,0,0,13.2
231,2095,0,0,0,12.8
232,2010,0,0,0,32.9
232,2015,0,0,0,29.6
232,2020,0,0,0,26.8
232,2025,0,0,0,24.9
232,2030,0,0,0,23.6
232,2035,0,0,0,22.1
232,2040,0,0,0,20.4
232,2045,0,0,0,18.9
232,2050,0,0,0,17.7
232,2055,0,0,0,16.7
232,2060,0,0,0,15.9
232,2065,0,0,0,15.2
232,2070,0,0,0,14.4
232,2075,0,0,0,13.6
232,2080,0,0,0,13.1
232,2085,0,0,0,12.6
232,2090,0,0,0,12.2
232,2095,0,0,0,11.8
233,2010,0,0,0,10.9
233,2015,0,0,0,10.8
233,2020,0,0,0,10.1
233,2025,0,0,0,9.2
233,2030,0,0,0,9.1
233,2035,0,0,0,9.6
233,2040,0,0,0,10
233,2045,0,0,0,9.9
233,2050,0,0,0,9.5
233,2055,0,0,0,9.1
233,2060,0,0,0,9
233,2065,0,0,0,9.1
233,2070,0,0,0,9.3
233,2075,0,0,0,9.4
233,2080,0,0,0,9.2
233,2085,0,0,0,8.9
233,2090,0,0,0,8.7
233,2095,0,0,0,8.7
24,2010,0,0,0,40.8
24,2015,0,0,0,39.2
24,2020,0,0,0,37
24,2025,0,0,0,34
24,2030,0,0,0,30.9
24,2035,0,0,0,28.3
24,2040,0,0,0,26.3
24,2045,0,0,0,24.5
24,2050,0,0,0,22.7
24,2055,0,0,0,21
24,2060,0,0,0,19.5
24,2065,0,0,0,18.2
24,2070,0,0,0,17.2
24,2075,0,0,0,16.4
24,2080,0,0,0,15.6
24,2085,0,0,0,14.9
24,2090,0,0,0,14.2
24,2095,0,0,0,13.6
242,2010,0,0,0,19.3
242,2015,0,0,0,17.3
242,2020,0,0,0,15.8
242,2025,0,0,0,14.8
242,2030,0,0,0,14
242,2035,0,0,0,13.1
242,2040,0,0,0,12.4
242,2045,0,0,0,11.7
242,2050,0,0,0,11.1
242,2055,0,0,0,10.6
242,2060,0,0,0,10.2
242,2065,0,0,0,9.9
242,2070,0,0,0,9.7
242,2075,0,0,0,9.5
242,2080,0,0,0,9.3
242,2085,0,0,0,9.1
242,2090,0,0,0,9
242,2095,0,0,0,8.8
246,2010,0,0,0,11.2
246,2015,0,0,0,11.5
246,2020,0,0,0,11.5
246,2025,0,0,0,11.4
246,2030,0,0,0,11.1
246,2035,0,0,0,11
246,2040,0,0,0,11.1
246,2045,0,0,0,11.2
246,2050,0,0,0,11.2
246,2055,0,0,0,11.1
246,2060,0,0,0,10.9
246,2065,0,0,0,10.7
246,2070,0,0,0,10.5
246,2075,0,0,0,10.4
246,2080,0,0,0,10.3
246,2085,0,0,0,10.1
246,2090,0,0,0,9.9
246,2095,0,0,0,9.6
250,2010,0,0,0,12.6
250,2015,0,0,0,12.3
250,2020,0,0,0,12
250,2025,0,0,0,11.7
250,2030,0,0,0,11.6
250,2035,0,0,0,11.6
250,2040,0,0,0,11.5
250,2045,0,0,0,11.3
250,2050,0,0,0,11
250,2055,0,0,0,10.9
250,2060,0,0,0,10.8
250,2065,0,0,0,10.7
250,2070,0,0,0,10.6
250,2075,0,0,0,10.4
250,2080,0,0,0,10.2
250,2085,0,0,0,10
250,2090,0,0,0,9.8
250,2095,0,0,0,9.7
254,2010,0,0,0,21.9
254,2015,0,0,0,21.1
254,2020,0,0,0,20
254,2025,0,0,0,18.7
254,2030,0,0,0,17.3
254,2035,0,0,0,15.9
254,2040,0,0,0,14.9
254,2045,0,0,0,14.2
254,2050,0,0,0,13.6
254,2055,0,0,0,13
254,2060,0,0,0,12.3
254,2065,0,0,0,11.7
254,2070,0,0,0,11.1
254,2075,0,0,0,10.7
254,2080,0,0,0,10.3
254,2085,0,0,0,9.9
254,2090,0,0,0,9.6
254,2095,0,0,0,9.2
258,2010,0,0,0,16.9
258,2015,0,0,0,16.3
258,2020,0,0,0,15.3
258,2025,0,0,0,14.2
258,2030,0,0,0,13.4
258,2035,0,0,0,12.9
258,2040,0,0,0,12.6
258,2045,0,0,0,12.3
258,2050,0,0,0,11.9
258,2055,0,0,0,11.5
258,2060,0,0,0,11.2
258,2065,0,0,0,11.1
258,2070,0,0,0,11
258,2075,0,0,0,10.8
258,2080,0,0,0,10.7
258,2085,0,0,0,10.6
258,2090,0,0,0,10.5
258,2095,0,0,0,10.4
262,2010,0,0,0,26.4
262,2015,0,0,0,25.2
262,2020,0,0,0,23.4
262,2025,0,0,0,21.4
262,2030,0,0,0,19.7
262,2035,0,0,0,18.4
262,2040,0,0,0,17.5
262,2045,0,0,0,16.6
262,2050,0,0,0,15.7
262,2055,0,0,0,14.9
262,2060,0,0,0,14.1
262,2065,0,0,0,13.6
262,2070,0,0,0,13.2
262,2075,0,0,0,12.8
262,2080,0,0,0,12.4
262,2085,0,0,0,12
262,2090,0,0,0,11.7
262,2095,0,0,0,11.4
266,2010,0,0,0,24.9
266,2015,0,0,0,23.9
266,2020,0,0,0,22
266,2025,0,0,0,20.1
266,2030,0,0,0,18.6
266,2035,0,0,0,17.4
266,2040,0,0,0,16.5
266,2045,0,0,0,15.7
266,2050,0,0,0,14.9
266,2055,0,0,0,14.2
266,2060,0,0,0,13.6
266,2065,0,0,0,13.1
266,2070,0,0,0,12.6
266,2075,0,0,0,12.2
266,2080,0,0,0,11.8
266,2085,0,0,0,11.5
266,2090,0,0,0,11.2
266,2095,0,0,0,10.9
268,2010,0,0,0,12.4
268,2015,0,0,0,11.4
268,2020,0,0,0,10
268,2025,0,0,0,9.1
268,2030,0,0,0,8.9
268,2035,0,0,0,9
268,2040,0,0,0,9
268,2045,0,0,0,8.7
268,2050,0,0,0,8.2
268,2055,0,0,0,7.9
268,2060,0,0,0,7.9
268,2065,0,0,0,8
268,2070,0,0,0,8.1
268,2075,0,0,0,8.1
268,2080,0,0,0,8
268,2085,0,0,0,8
268,2090,0,0,0,8.1
268,2095,0,0,0,8.2
270,2010,0,0,0,36.3
270,2015,0,0,0,33.3
270,2020,0,0,0,30.4
270,2025,0,0,0,28
270,2030,0,0,0,26
270,2035,0,0,0,24.3
270,2040,0,0,0,22.7
270,2045,0,0,0,21.1
270,2050,0,0,0,19.8
270,2055,0,0,0,18.7
270,2060,0,0,0,17.8
270,2065,0,0,0,17
270,2070,0,0,0,16.2
270,2075,0,0,0,15.6
270,2080,0,0,0,15
270,2085,0,0,0,14.4
270,2090,0,0,0,13.9
270,2095,0,0,0,13.5
275,2010,0,0,0,30.9
275,2015,0,0,0,29.1
275,2020,0,0,0,26.9
275,2025,0,0,0,24.7
275,2030,0,0,0,22.8
275,2035,0,0,0,21.1
275,2040,0,0,0,19.7
275,2045,0,0,0,18.5
275,2050,0,0,0,17.3
275,2055,0,0,0,16.2
275,2060,0,0,0,15.3
275,2065,0,0,0,14.5
275,2070,0,0,0,13.9
275,2075,0,0,0,13.3
275,2080,0,0,0,12.8
275,2085,0,0,0,12.2
275,2090,0,0,0,11.8
275,2095,0,0,0,11.4
276,2010,0,0,0,8.2
276,2015,0,0,0,8.5
276,2020,0,0,0,8.5
276,2025,0,0,0,8.3
276,2030,0,0,0,8.2
276,2035,0,0,0,8.1
276,2040,0,0,0,8.1
276,2045,0,0,0,8.2
276,2050,0,0,0,8.3
276,2055,0,0,0,8.4
276,2060,0,0,0,8.3
276,2065,0,0,0,8.2
276,2070,0,0,0,8.1
276,2075,0,0,0,8.1
276,2080,0,0,0,8
276,2085,0,0,0,8
276,2090,0,0,0,7.8
276,2095,0,0,0,7.7
288,2010,0,0,0,30.9
288,2015,0,0,0,29.4
288,2020,0,0,0,27.7
288,2025,0,0,0,26.3
288,2030,0,0,0,25.1
288,2035,0,0,0,23.8
288,2040,0,0,0,22.4
288,2045,0,0,0,21.1
288,2050,0,0,0,19.7
288,2055,0,0,0,18.6
288,2060,0,0,0,17.6
288,2065,0,0,0,16.7
288,2070,0,0,0,15.8
288,2075,0,0,0,15
288,2080,0,0,0,14.3
288,2085,0,0,0,13.7
288,2090,0,0,0,13.2
288,2095,0,0,0,12.7
300,2010,0,0,0,9.5
300,2015,0,0,0,9
300,2020,0,0,0,8.6
300,2025,0,0,0,8.4
300,2030,0,0,0,8.6
300,2035,0,0,0,8.7
300,2040,0,0,0,8.7
300,2045,0,0,0,8.5
300,2050,0,0,0,8.3
300,2055,0,0,0,8.3
300,2060,0,0,0,8.3
300,2065,0,0,0,8.5
300,2070,0,0,0,8.5
300,2075,0,0,0,8.4
300,2080,0,0,0,8.2
300,2085,0,0,0,8.1
300,2090,0,0,0,8
300,2095,0,0,0,8
308,2010,0,0,0,18.8
308,2015,0,0,0,18
308,2020,0,0,0,16.3
308,2025,0,0,0,14.5
308,2030,0,0,0,13.4
308,2035,0,0,0,12.9
308,2040,0,0,0,12.6
308,2045,0,0,0,12
308,2050,0,0,0,11.2
308,2055,0,0,0,10.5
308,2060,0,0,0,10.1
308,2065,0,0,0,9.9
308,2070,0,0,0,9.8
308,2075,0,0,0,9.7
308,2080,0,0,0,9.5
308,2085,0,0,0,9.4
308,2090,0,0,0,9.4
308,2095,0,0,0,9.4
31,2010,0,0,0,21.4
31,2015,0,0,0,17.4
31,2020,0,0,0,13.3
31,2025,0,0,0,11.3
31,2030,0,0,0,11.4
31,2035,0,0,0,12.1
31,2040,0,0,0,11.8
31,2045,0,0,0,10.8
31,2050,0,0,0,9.8
31,2055,0,0,0,9.5
31,2060,0,0,0,9.7
31,2065,0,0,0,9.8
31,2070,0,0,0,9.6
31,2075,0,0,0,9.3
31,2080,0,0,0,9
31,2085,0,0,0,9
31,2090,0,0,0,9.1
31,2095,0,0,0,9.1
312,2010,0,0,0,13.8
312,2015,0,0,0,13.3
312,2020,0,0,0,13.4
312,2025,0,0,0,13.4
312,2030,0,0,0,12.9
312,2035,0,0,0,12.3
312,2040,0,0,0,11.8
312,2045,0,0,0,11.6
312,2050,0,0,0,11.6
312,2055,0,0,0,11.6
312,2060,0,0,0,11.4
312,2065,0,0,0,11.2
312,2070,0,0,0,11
312,2075,0,0,0,10.8
312,2080,0,0,0,10.7
312,2085,0,0,0,10.6
312,2090,0,0,0,10.5
312,2095,0,0,0,10.4
316,2010,0,0,0,16.7
316,2015,0,0,0,16.3
316,2020,0,0,0,15.6
316,2025,0,0,0,14.6
316,2030,0,0,0,13.6
316,2035,0,0,0,12.7
316,2040,0,0,0,12.1
316,2045,0,0,0,11.6
316,2050,0,0,0,11.1
316,2055,0,0,0,10.5
316,2060,0,0,0,10
316,2065,0,0,0,9.6
316,2070,0,0,0,9.3
316,2075,0,0,0,9
316,2080,0,0,0,8.8
316,2085,0,0,0,8.6
316,2090,0,0,0,8.5
316,2095,0,0,0,8.3
32,2010,0,0,0,16.7
32,2015,0,0,0,16.1
32,2020,0,0,0,15.3
32,2025,0,0,0,14.5
32,2030,0,0,0,13.9
32,2035,0,0,0,13.3
32,2040,0,0,0,12.8
32,2045,0,0,0,12.3
32,2050,0,0,0,11.7
32,2055,0,0,0,11.3
32,2060,0,0,0,10.8
32,2065,0,0,0,10.4
32,2070,0,0,0,10.1
32,2075,0,0,0,9.8
32,2080,0,0,0,9.6
32,2085,0,0,0,9.4
32,2090,0,0,0,9.3
32,2095,0,0,0,9.1
320,2010,0,0,0,30.2
320,2015,0,0,0,28.9
320,2020,0,0,0,26.9
320,2025,0,0,0,24.9
320,2030,0,0,0,23
320,2035,0,0,0,21.3
320,2040,0,0,0,19.9
320,2045,0,0,0,18.6
320,2050,0,0,0,17.4
320,2055,0,0,0,16.4
320,2060,0,0,0,15.5
320,2065,0,0,0,14.7
320,2070,0,0,0,13.9
320,2075,0,0,0,13.3
320,2080,0,0,0,12.7
320,2085,0,0,0,12.1
320,2090,0,0,0,11.6
320,2095,0,0,0,11.2
324,2010,0,0,0,36.6
324,2015,0,0,0,33.7
324,2020,0,0,0,30.8
324,2025,0,0,0,28.4
324,2030,0,0,0,26.3
324,2035,0,0,0,24.3
324,2040,0,0,0,22.4
324,2045,0,0,0,20.6
324,2050,0,0,0,19.1
324,2055,0,0,0,17.8
324,2060,0,0,0,16.7
324,2065,0,0,0,15.8
324,2070,0,0,0,15.1
324,2075,0,0,0,14.4
324,2080,0,0,0,13.8
324,2085,0,0,0,13.3
324,2090,0,0,0,12.8
324,2095,0,0,0,12.5
328,2010,0,0,0,17.5
328,2015,0,0,0,17.4
328,2020,0,0,0,17.1
328,2025,0,0,0,16
328,2030,0,0,0,14.3
328,2035,0,0,0,12.8
328,2040,0,0,0,11.9
328,2045,0,0,0,11.5
328,2050,0,0,0,11.2
328,2055,0,0,0,10.6
328,2060,0,0,0,10
328,2065,0,0,0,9.6
328,2070,0,0,0,9.4
328,2075,0,0,0,9.4
328,2080,0,0,0,9.4
328,2085,0,0,0,9.3
328,2090,0,0,0,9.2
328,2095,0,0,0,9.2
332,2010,0,0,0,25.3
332,2015,0,0,0,23.9
332,2020,0,0,0,22.1
332,2025,0,0,0,20.4
332,2030,0,0,0,18.9
332,2035,0,0,0,17.6
332,2040,0,0,0,16.5
332,2045,0,0,0,15.6
332,2050,0,0,0,14.8
332,2055,0,0,0,14
332,2060,0,0,0,13.4
332,2065,0,0,0,12.9
332,2070,0,0,0,12.5
332,2075,0,0,0,12.2
332,2080,0,0,0,11.9
332,2085,0,0,0,11.7
332,2090,0,0,0,11.6
332,2095,0,0,0,11.4
340,2010,0,0,0,25.2
340,2015,0,0,0,23.8
340,2020,0,0,0,21.8
340,2025,0,0,0,19.9
340,2030,0,0,0,18.3
340,2035,0,0,0,17
340,2040,0,0,0,15.9
340,2045,0,0,0,14.9
340,2050,0,0,0,14
340,2055,0,0,0,13.3
340,2060,0,0,0,12.6
340,2065,0,0,0,12
340,2070,0,0,0,11.4
340,2075,0,0,0,11
340,2080,0,0,0,10.6
340,2085,0,0,0,10.3
340,2090,0,0,0,10
340,2095,0,0,0,9.8
344,2010,0,0,0,9.7
344,2015,0,0,0,9.1
344,2020,0,0,0,8.7
344,2025,0,0,0,8.2
344,2030,0,0,0,7.6
344,2035,0,0,0,7.3
344,2040,0,0,0,7.9
344,2045,0,0,0,8.6
344,2050,0,0,0,8.8
344,2055,0,0,0,8.9
344,2060,0,0,0,8.7
344,2065,0,0,0,8.4
344,2070,0,0,0,8.2
344,2075,0,0,0,8.1
344,2080,0,0,0,8.1
344,2085,0,0,0,8
344,2090,0,0,0,7.8
344,2095,0,0,0,7.5
348,2010,0,0,0,8.8
348,2015,0,0,0,8.9
348,2020,0,0,0,8.9
348,2025,0,0,0,8.8
348,2030,0,0,0,8.6
348,2035,0,0,0,8.5
348,2040,0,0,0,8.5
348,2045,0,0,0,8.5
348,2050,0,0,0,8.5
348,2055,0,0,0,8.5
348,2060,0,0,0,8.5
348,2065,0,0,0,8.5
348,2070,0,0,0,8.5
348,2075,0,0,0,8.5
348,2080,0,0,0,8.4
348,2085,0,0,0,8.4
348,2090,0,0,0,8.3
348,2095,0,0,0,8.3
352,2010,0,0,0,14.4
352,2015,0,0,0,14.3
352,2020,0,0,0,13.9
