"isono","year","sexno","ageno","eduno","pmage"
702,2095,0,0,0,41.3
703,2010,0,0,0,36.8
703,2015,0,0,0,37.3
703,2020,0,0,0,38.3
703,2025,0,0,0,39.1
703,2030,0,0,0,40.1
703,2035,0,0,0,40.9
703,2040,0,0,0,41.5
703,2045,0,0,0,41.5
703,2050,0,0,0,40.5
703,2055,0,0,0,39.3
703,2060,0,0,0,38.6
703,2065,0,0,0,38.3
703,2070,0,0,0,38.1
703,2075,0,0,0,37.6
703,2080,0,0,0,37
703,2085,0,0,0,36.2
703,2090,0,0,0,35.3
703,2095,0,0,0,34.8
704,2010,0,0,0,28.1
704,2015,0,0,0,29.4
704,2020,0,0,0,31
704,2025,0,0,0,32.8
704,2030,0,0,0,34.7
704,2035,0,0,0,36.7
704,2040,0,0,0,38.3
704,2045,0,0,0,39.1
704,2050,0,0,0,39.7
704,2055,0,0,0,40.5
704,2060,0,0,0,41.4
704,2065,0,0,0,42.4
704,2070,0,0,0,43.1
704,2075,0,0,0,43.6
704,2080,0,0,0,43.8
704,2085,0,0,0,43.6
704,2090,0,0,0,43.5
704,2095,0,0,0,43.2
705,2010,0,0,0,41.7
705,2015,0,0,0,42.2
705,2020,0,0,0,42.6
705,2025,0,0,0,43.2
705,2030,0,0,0,43.7
705,2035,0,0,0,44.1
705,2040,0,0,0,44.1
705,2045,0,0,0,43.3
705,2050,0,0,0,42
705,2055,0,0,0,40.8
705,2060,0,0,0,40.2
705,2065,0,0,0,39.9
705,2070,0,0,0,39.5
705,2075,0,0,0,39
705,2080,0,0,0,38.3
705,2085,0,0,0,37.6
705,2090,0,0,0,37.2
705,2095,0,0,0,37.1
706,2010,0,0,0,17.4
706,2015,0,0,0,16.7
706,2020,0,0,0,16.5
706,2025,0,0,0,16.9
706,2030,0,0,0,17.2
706,2035,0,0,0,18
706,2040,0,0,0,18.4
706,2045,0,0,0,19.2
706,2050,0,0,0,19.8
706,2055,0,0,0,20.5
706,2060,0,0,0,21.4
706,2065,0,0,0,22.5
706,2070,0,0,0,23.7
706,2075,0,0,0,24.6
706,2080,0,0,0,25.8
706,2085,0,0,0,26.2
706,2090,0,0,0,26.7
706,2095,0,0,0,27
710,2010,0,0,0,24.9
710,2015,0,0,0,24.2
710,2020,0,0,0,24.3
710,2025,0,0,0,24.6
710,2030,0,0,0,24.8
710,2035,0,0,0,25.2
710,2040,0,0,0,25
710,2045,0,0,0,24.9
710,2050,0,0,0,24.7
710,2055,0,0,0,24.5
710,2060,0,0,0,24.3
710,2065,0,0,0,24.1
710,2070,0,0,0,23.8
710,2075,0,0,0,23.5
710,2080,0,0,0,23.5
710,2085,0,0,0,23.3
710,2090,0,0,0,23.4
710,2095,0,0,0,23.6
716,2010,0,0,0,19.3
716,2015,0,0,0,16.8
716,2020,0,0,0,17.3
716,2025,0,0,0,17.9
716,2030,0,0,0,18.3
716,2035,0,0,0,18.7
716,2040,0,0,0,19.4
716,2045,0,0,0,19.8
716,2050,0,0,0,19.9
716,2055,0,0,0,20
716,2060,0,0,0,19.9
716,2065,0,0,0,19.8
716,2070,0,0,0,19.6
716,2075,0,0,0,19.4
716,2080,0,0,0,19.4
716,2085,0,0,0,19.3
716,2090,0,0,0,19.3
716,2095,0,0,0,19.4
724,2010,0,0,0,40.1
724,2015,0,0,0,40.8
724,2020,0,0,0,41.8
724,2025,0,0,0,43.2
724,2030,0,0,0,44.3
724,2035,0,0,0,45
724,2040,0,0,0,45
724,2045,0,0,0,44.6
724,2050,0,0,0,43.8
724,2055,0,0,0,43
724,2060,0,0,0,42.7
724,2065,0,0,0,42.4
724,2070,0,0,0,41.4
724,2075,0,0,0,40.4
724,2080,0,0,0,39.3
724,2085,0,0,0,38.6
724,2090,0,0,0,38.2
724,2095,0,0,0,38.2
736,2010,0,0,0,19.7
736,2015,0,0,0,20
736,2020,0,0,0,20.7
736,2025,0,0,0,21.7
736,2030,0,0,0,22.9
736,2035,0,0,0,23.8
736,2040,0,0,0,25.2
736,2045,0,0,0,26.4
736,2050,0,0,0,27.5
736,2055,0,0,0,28.7
736,2060,0,0,0,29.5
736,2065,0,0,0,30.6
736,2070,0,0,0,31.5
736,2075,0,0,0,32.3
736,2080,0,0,0,32.9
736,2085,0,0,0,33.4
736,2090,0,0,0,33.8
736,2095,0,0,0,34.1
740,2010,0,0,0,27.5
740,2015,0,0,0,28
740,2020,0,0,0,28.4
740,2025,0,0,0,28.6
740,2030,0,0,0,29
740,2035,0,0,0,29.8
740,2040,0,0,0,30.7
740,2045,0,0,0,31.3
740,2050,0,0,0,31.6
740,2055,0,0,0,31.9
740,2060,0,0,0,32.1
740,2065,0,0,0,32.4
740,2070,0,0,0,32.7
740,2075,0,0,0,33.1
740,2080,0,0,0,33.3
740,2085,0,0,0,33.4
740,2090,0,0,0,33.5
740,2095,0,0,0,33.5
748,2010,0,0,0,19.5
748,2015,0,0,0,21
748,2020,0,0,0,22.9
748,2025,0,0,0,22.7
748,2030,0,0,0,22.5
748,2035,0,0,0,22.6
748,2040,0,0,0,22.8
748,2045,0,0,0,22.7
748,2050,0,0,0,22.5
748,2055,0,0,0,21.9
748,2060,0,0,0,21.3
748,2065,0,0,0,20.8
748,2070,0,0,0,20.3
748,2075,0,0,0,19.8
748,2080,0,0,0,19.5
748,2085,0,0,0,19.2
748,2090,0,0,0,19
748,2095,0,0,0,19
752,2010,0,0,0,40.7
752,2015,0,0,0,40.2
752,2020,0,0,0,39.3
752,2025,0,0,0,38.3
752,2030,0,0,0,37.9
752,2035,0,0,0,38
752,2040,0,0,0,37.5
752,2045,0,0,0,36.3
752,2050,0,0,0,35.4
752,2055,0,0,0,34.8
752,2060,0,0,0,34.2
752,2065,0,0,0,33.8
752,2070,0,0,0,33.5
752,2075,0,0,0,33.2
752,2080,0,0,0,32.9
752,2085,0,0,0,32.5
752,2090,0,0,0,32.2
752,2095,0,0,0,32.1
756,2010,0,0,0,41.5
756,2015,0,0,0,42.2
756,2020,0,0,0,42.5
756,2025,0,0,0,42.4
756,2030,0,0,0,42.4
756,2035,0,0,0,42.4
756,2040,0,0,0,42.3
756,2045,0,0,0,42.3
756,2050,0,0,0,41.8
756,2055,0,0,0,41
756,2060,0,0,0,40.2
756,2065,0,0,0,39.5
756,2070,0,0,0,39
756,2075,0,0,0,38.7
756,2080,0,0,0,38.6
756,2085,0,0,0,38.5
756,2090,0,0,0,38.4
756,2095,0,0,0,38.1
760,2010,0,0,0,21
760,2015,0,0,0,22
760,2020,0,0,0,23
760,2025,0,0,0,24.1
760,2030,0,0,0,25.2
760,2035,0,0,0,26.3
760,2040,0,0,0,27.4
760,2045,0,0,0,28.4
760,2050,0,0,0,29.2
760,2055,0,0,0,29.9
760,2060,0,0,0,30.8
760,2065,0,0,0,31.6
760,2070,0,0,0,32.5
760,2075,0,0,0,33.2
760,2080,0,0,0,33.8
760,2085,0,0,0,34.3
760,2090,0,0,0,34.6
760,2095,0,0,0,34.8
762,2010,0,0,0,20.3
762,2015,0,0,0,21
762,2020,0,0,0,21.8
762,2025,0,0,0,22.5
762,2030,0,0,0,23.4
762,2035,0,0,0,24.5
762,2040,0,0,0,25.6
762,2045,0,0,0,26.7
762,2050,0,0,0,27.8
762,2055,0,0,0,28.9
762,2060,0,0,0,30
762,2065,0,0,0,30.9
762,2070,0,0,0,31.5
762,2075,0,0,0,31.9
762,2080,0,0,0,32.1
762,2085,0,0,0,32.3
762,2090,0,0,0,32.5
762,2095,0,0,0,32.7
764,2010,0,0,0,34.2
764,2015,0,0,0,35.6
764,2020,0,0,0,36.8
764,2025,0,0,0,37.8
764,2030,0,0,0,39
764,2035,0,0,0,40.1
764,2040,0,0,0,41.2
764,2045,0,0,0,42.1
764,2050,0,0,0,42.7
764,2055,0,0,0,42.9
764,2060,0,0,0,43
764,2065,0,0,0,43
764,2070,0,0,0,43
764,2075,0,0,0,43
764,2080,0,0,0,43
764,2085,0,0,0,43
764,2090,0,0,0,42.8
764,2095,0,0,0,42.6
768,2010,0,0,0,19.7
768,2015,0,0,0,19.4
768,2020,0,0,0,20.1
768,2025,0,0,0,20.6
768,2030,0,0,0,21.8
768,2035,0,0,0,22.6
768,2040,0,0,0,23.6
768,2045,0,0,0,24.7
768,2050,0,0,0,25.4
768,2055,0,0,0,26.3
768,2060,0,0,0,27.1
768,2065,0,0,0,27.7
768,2070,0,0,0,28.2
768,2075,0,0,0,28.6
768,2080,0,0,0,29.1
768,2085,0,0,0,29.3
768,2090,0,0,0,29.5
768,2095,0,0,0,29.5
776,2010,0,0,0,21.2
776,2015,0,0,0,20.6
776,2020,0,0,0,21
776,2025,0,0,0,21.8
776,2030,0,0,0,23.1
776,2035,0,0,0,24.5
776,2040,0,0,0,25.9
776,2045,0,0,0,27.4
776,2050,0,0,0,29
776,2055,0,0,0,30.4
776,2060,0,0,0,31.8
776,2065,0,0,0,32.7
776,2070,0,0,0,33.4
776,2075,0,0,0,33.8
776,2080,0,0,0,34.2
776,2085,0,0,0,34.4
776,2090,0,0,0,34.6
776,2095,0,0,0,34.5
780,2010,0,0,0,30.7
780,2015,0,0,0,31.9
780,2020,0,0,0,33.5
780,2025,0,0,0,35.4
780,2030,0,0,0,37.3
780,2035,0,0,0,39
780,2040,0,0,0,40
780,2045,0,0,0,40.7
780,2050,0,0,0,41.1
780,2055,0,0,0,41.6
780,2060,0,0,0,42.1
780,2065,0,0,0,42.6
780,2070,0,0,0,42.9
780,2075,0,0,0,42.9
780,2080,0,0,0,42.6
780,2085,0,0,0,42
780,2090,0,0,0,41.5
780,2095,0,0,0,41.1
784,2010,0,0,0,30.1
784,2015,0,0,0,32.1
784,2020,0,0,0,34.4
784,2025,0,0,0,36.5
784,2030,0,0,0,38.4
784,2035,0,0,0,39.5
784,2040,0,0,0,39.8
784,2045,0,0,0,40.1
784,2050,0,0,0,40.2
784,2055,0,0,0,40
784,2060,0,0,0,39.8
784,2065,0,0,0,40
784,2070,0,0,0,40.1
784,2075,0,0,0,40.3
784,2080,0,0,0,40.6
784,2085,0,0,0,41
784,2090,0,0,0,41.6
784,2095,0,0,0,42.3
788,2010,0,0,0,28.9
788,2015,0,0,0,30.4
788,2020,0,0,0,31.9
788,2025,0,0,0,33.4
788,2030,0,0,0,34.9
788,2035,0,0,0,36.2
788,2040,0,0,0,36.9
788,2045,0,0,0,37.3
788,2050,0,0,0,37.7
788,2055,0,0,0,38.4
788,2060,0,0,0,39
788,2065,0,0,0,39.4
788,2070,0,0,0,39.7
788,2075,0,0,0,39.8
788,2080,0,0,0,39.5
788,2085,0,0,0,39
788,2090,0,0,0,38.5
788,2095,0,0,0,38.3
792,2010,0,0,0,28.3
792,2015,0,0,0,29.5
792,2020,0,0,0,30.6
792,2025,0,0,0,31.7
792,2030,0,0,0,32.8
792,2035,0,0,0,33.7
792,2040,0,0,0,34.6
792,2045,0,0,0,35.2
792,2050,0,0,0,35.9
792,2055,0,0,0,36.6
792,2060,0,0,0,37.1
792,2065,0,0,0,37.4
792,2070,0,0,0,37.7
792,2075,0,0,0,37.9
792,2080,0,0,0,38
792,2085,0,0,0,38
792,2090,0,0,0,38
792,2095,0,0,0,37.9
795,2010,0,0,0,24.5
795,2015,0,0,0,25.4
795,2020,0,0,0,26.5
795,2025,0,0,0,27.6
795,2030,0,0,0,28.4
795,2035,0,0,0,29.1
795,2040,0,0,0,30
795,2045,0,0,0,30.7
795,2050,0,0,0,31.4
795,2055,0,0,0,32.2
795,2060,0,0,0,32.9
795,2065,0,0,0,33.6
795,2070,0,0,0,34
795,2075,0,0,0,34.2
795,2080,0,0,0,34.2
795,2085,0,0,0,34.2
795,2090,0,0,0,34.3
795,2095,0,0,0,34.4
800,2010,0,0,0,15.7
800,2015,0,0,0,15.1
800,2020,0,0,0,15.2
800,2025,0,0,0,15.4
800,2030,0,0,0,15.4
800,2035,0,0,0,15.7
800,2040,0,0,0,16
800,2045,0,0,0,16.2
800,2050,0,0,0,16.6
800,2055,0,0,0,17
800,2060,0,0,0,17.4
800,2065,0,0,0,17.8
800,2070,0,0,0,18.2
800,2075,0,0,0,18.6
800,2080,0,0,0,19.1
800,2085,0,0,0,19.5
800,2090,0,0,0,20
800,2095,0,0,0,20.6
804,2010,0,0,0,39.2
804,2015,0,0,0,38.8
804,2020,0,0,0,38.6
804,2025,0,0,0,38.9
804,2030,0,0,0,39.7
804,2035,0,0,0,40.6
804,2040,0,0,0,40.7
804,2045,0,0,0,39.6
804,2050,0,0,0,37.9
804,2055,0,0,0,37.1
804,2060,0,0,0,36.9
804,2065,0,0,0,36.5
804,2070,0,0,0,36
804,2075,0,0,0,35
804,2080,0,0,0,34
804,2085,0,0,0,33.2
804,2090,0,0,0,32.7
804,2095,0,0,0,32.6
807,2010,0,0,0,35.9
807,2015,0,0,0,36.7
807,2020,0,0,0,37.6
807,2025,0,0,0,38.4
807,2030,0,0,0,39.2
807,2035,0,0,0,40
807,2040,0,0,0,40.6
807,2045,0,0,0,41.1
807,2050,0,0,0,41.2
807,2055,0,0,0,41
807,2060,0,0,0,40.6
807,2065,0,0,0,40.4
807,2070,0,0,0,40.2
807,2075,0,0,0,39.9
807,2080,0,0,0,39.7
807,2085,0,0,0,39.2
807,2090,0,0,0,38.8
807,2095,0,0,0,38.3
818,2010,0,0,0,24.4
818,2015,0,0,0,25.2
818,2020,0,0,0,26
818,2025,0,0,0,26.5
818,2030,0,0,0,27.2
818,2035,0,0,0,27.8
818,2040,0,0,0,28.4
818,2045,0,0,0,29.2
818,2050,0,0,0,30
818,2055,0,0,0,30.8
818,2060,0,0,0,31.5
818,2065,0,0,0,32.1
818,2070,0,0,0,32.5
818,2075,0,0,0,33
818,2080,0,0,0,33.3
818,2085,0,0,0,33.7
818,2090,0,0,0,34.1
818,2095,0,0,0,34.4
826,2010,0,0,0,39.8
826,2015,0,0,0,39.4
826,2020,0,0,0,38.7
826,2025,0,0,0,38.2
826,2030,0,0,0,38.2
826,2035,0,0,0,38.1
826,2040,0,0,0,37.7
826,2045,0,0,0,36.9
826,2050,0,0,0,36.1
826,2055,0,0,0,35.7
826,2060,0,0,0,35.3
826,2065,0,0,0,35.1
826,2070,0,0,0,34.9
826,2075,0,0,0,34.7
826,2080,0,0,0,34.5
826,2085,0,0,0,34.2
826,2090,0,0,0,34.1
826,2095,0,0,0,34
830,2010,0,0,0,42.6
830,2015,0,0,0,43
830,2020,0,0,0,42.8
830,2025,0,0,0,42.4
830,2030,0,0,0,42
830,2035,0,0,0,41.7
830,2040,0,0,0,41.7
830,2045,0,0,0,41.4
830,2050,0,0,0,40.9
830,2055,0,0,0,40.3
830,2060,0,0,0,39.6
830,2065,0,0,0,39.3
830,2070,0,0,0,39.2
830,2075,0,0,0,39.3
830,2080,0,0,0,39.6
830,2085,0,0,0,39.7
830,2090,0,0,0,39.9
830,2095,0,0,0,39.9
834,2010,0,0,0,17.4
834,2015,0,0,0,15.7
834,2020,0,0,0,15.9
834,2025,0,0,0,15.9
834,2030,0,0,0,16.8
834,2035,0,0,0,17.3
834,2040,0,0,0,17.9
834,2045,0,0,0,18.5
834,2050,0,0,0,19.1
834,2055,0,0,0,19.6
834,2060,0,0,0,20.2
834,2065,0,0,0,20.7
834,2070,0,0,0,21.3
834,2075,0,0,0,21.9
834,2080,0,0,0,22.6
834,2085,0,0,0,23.2
834,2090,0,0,0,23.7
834,2095,0,0,0,24.2
840,2010,0,0,0,36.9
840,2015,0,0,0,36.8
840,2020,0,0,0,36.6
840,2025,0,0,0,36.7
840,2030,0,0,0,36.7
840,2035,0,0,0,36.8
840,2040,0,0,0,36.4
840,2045,0,0,0,35.9
840,2050,0,0,0,35.6
840,2055,0,0,0,35.1
840,2060,0,0,0,34.3
840,2065,0,0,0,33.9
840,2070,0,0,0,33.6
840,2075,0,0,0,33.5
840,2080,0,0,0,33.3
840,2085,0,0,0,33.2
840,2090,0,0,0,32.9
840,2095,0,0,0,32.7
850,2010,0,0,0,38.9
850,2015,0,0,0,39.6
850,2020,0,0,0,39.1
850,2025,0,0,0,39.2
850,2030,0,0,0,39.7
850,2035,0,0,0,40.4
850,2040,0,0,0,41.3
850,2045,0,0,0,42.2
850,2050,0,0,0,42.7
850,2055,0,0,0,43.1
850,2060,0,0,0,43.6
850,2065,0,0,0,43.9
850,2070,0,0,0,44.1
850,2075,0,0,0,44.2
850,2080,0,0,0,44.4
850,2085,0,0,0,44.4
850,2090,0,0,0,44.1
850,2095,0,0,0,43.4
854,2010,0,0,0,17
854,2015,0,0,0,16.5
854,2020,0,0,0,16.7
854,2025,0,0,0,16.4
854,2030,0,0,0,16.9
854,2035,0,0,0,17.5
854,2040,0,0,0,17.9
854,2045,0,0,0,18.6
854,2050,0,0,0,19.4
854,2055,0,0,0,20.3
854,2060,0,0,0,21.2
854,2065,0,0,0,22.1
854,2070,0,0,0,22.8
854,2075,0,0,0,23.5
854,2080,0,0,0,24.2
854,2085,0,0,0,24.8
854,2090,0,0,0,25.4
854,2095,0,0,0,25.8
858,2010,0,0,0,33.7
858,2015,0,0,0,34.1
858,2020,0,0,0,34.3
858,2025,0,0,0,34.7
858,2030,0,0,0,35.3
858,2035,0,0,0,36.1
858,2040,0,0,0,36.8
858,2045,0,0,0,37.5
858,2050,0,0,0,38.1
858,2055,0,0,0,38.7
858,2060,0,0,0,39.3
858,2065,0,0,0,39.7
858,2070,0,0,0,40
858,2075,0,0,0,40.2
858,2080,0,0,0,40.4
858,2085,0,0,0,40.4
858,2090,0,0,0,40.3
858,2095,0,0,0,40.1
860,2010,0,0,0,24.1
860,2015,0,0,0,25.2
860,2020,0,0,0,26.5
860,2025,0,0,0,27.8
860,2030,0,0,0,28.9
860,2035,0,0,0,30.1
860,2040,0,0,0,30.7
860,2045,0,0,0,31.5
860,2050,0,0,0,32.3
860,2055,0,0,0,33.1
860,2060,0,0,0,34
860,2065,0,0,0,34.7
860,2070,0,0,0,35.3
860,2075,0,0,0,35.5
860,2080,0,0,0,35.5
860,2085,0,0,0,35.4
860,2090,0,0,0,35.4
860,2095,0,0,0,35.5
862,2010,0,0,0,26.1
862,2015,0,0,0,26.8
862,2020,0,0,0,27.6
862,2025,0,0,0,28.4
862,2030,0,0,0,29.2
862,2035,0,0,0,30.1
862,2040,0,0,0,30.9
862,2045,0,0,0,31.8
862,2050,0,0,0,32.7
862,2055,0,0,0,33.6
862,2060,0,0,0,34.3
862,2065,0,0,0,35
862,2070,0,0,0,35.7
862,2075,0,0,0,36.4
862,2080,0,0,0,36.9
862,2085,0,0,0,37.4
862,2090,0,0,0,37.8
862,2095,0,0,0,38.1
882,2010,0,0,0,20.8
882,2015,0,0,0,20.6
882,2020,0,0,0,21.4
882,2025,0,0,0,22.7
882,2030,0,0,0,24.2
882,2035,0,0,0,25.7
882,2040,0,0,0,27.3
882,2045,0,0,0,28.9
882,2050,0,0,0,30.4
882,2055,0,0,0,31.9
882,2060,0,0,0,33.1
882,2065,0,0,0,34
882,2070,0,0,0,34.6
882,2075,0,0,0,35.2
882,2080,0,0,0,35.5
882,2085,0,0,0,35.6
882,2090,0,0,0,35.4
882,2095,0,0,0,35
887,2010,0,0,0,17.4
887,2015,0,0,0,18
887,2020,0,0,0,18
887,2025,0,0,0,18.4
887,2030,0,0,0,19.1
887,2035,0,0,0,20.1
887,2040,0,0,0,20.8
887,2045,0,0,0,21.9
887,2050,0,0,0,22.8
887,2055,0,0,0,23.6
887,2060,0,0,0,24.4
887,2065,0,0,0,25.3
887,2070,0,0,0,26.1
887,2075,0,0,0,26.9
887,2080,0,0,0,27.6
887,2085,0,0,0,28.4
887,2090,0,0,0,29.2
887,2095,0,0,0,29.7
894,2010,0,0,0,16.6
894,2015,0,0,0,16.6
894,2020,0,0,0,16.2
894,2025,0,0,0,15.9
894,2030,0,0,0,16
894,2035,0,0,0,16.5
894,2040,0,0,0,16.8
894,2045,0,0,0,17.2
894,2050,0,0,0,17.4
894,2055,0,0,0,17.6
894,2060,0,0,0,17.6
894,2065,0,0,0,17.6
894,2070,0,0,0,17.7
894,2075,0,0,0,17.8
894,2080,0,0,0,17.8
894,2085,0,0,0,17.8
894,2090,0,0,0,17.9
894,2095,0,0,0,18.1
900,2010,0,0,0,28.4
900,2015,0,0,0,28.8
900,2020,0,0,0,29.4
900,2025,0,0,0,30
900,2030,0,0,0,30.5
900,2035,0,0,0,31
900,2040,0,0,0,31.4
900,2045,0,0,0,31.8
900,2050,0,0,0,32.3
900,2055,0,0,0,32.8
900,2060,0,0,0,33.3
900,2065,0,0,0,33.7
900,2070,0,0,0,34
900,2075,0,0,0,34.2
900,2080,0,0,0,34.5
900,2085,0,0,0,34.7
900,2090,0,0,0,34.9
900,2095,0,0,0,35.1
903,2010,0,0,0,19.6
903,2015,0,0,0,19
903,2020,0,0,0,19.1
903,2025,0,0,0,19.2
903,2030,0,0,0,19.6
903,2035,0,0,0,20.1
903,2040,0,0,0,20.6
903,2045,0,0,0,21.1
903,2050,0,0,0,21.6
903,2055,0,0,0,22.1
903,2060,0,0,0,22.6
903,2065,0,0,0,23.2
903,2070,0,0,0,23.7
903,2075,0,0,0,24.2
903,2080,0,0,0,24.7
903,2085,0,0,0,25.2
903,2090,0,0,0,25.7
903,2095,0,0,0,26.1
935,2010,0,0,0,28.5
935,2015,0,0,0,29.2
935,2020,0,0,0,30.2
935,2025,0,0,0,31.2
935,2030,0,0,0,32.1
935,2035,0,0,0,32.9
935,2040,0,0,0,33.6
935,2045,0,0,0,34.2
935,2050,0,0,0,34.9
935,2055,0,0,0,35.6
935,2060,0,0,0,36.3
935,2065,0,0,0,36.8
935,2070,0,0,0,37.2
935,2075,0,0,0,37.4
935,2080,0,0,0,37.6
935,2085,0,0,0,37.7
935,2090,0,0,0,37.8
935,2095,0,0,0,37.9
908,2010,0,0,0,40.2
908,2015,0,0,0,40.1
908,2020,0,0,0,40.2
908,2025,0,0,0,40.3
908,2030,0,0,0,40.7
908,2035,0,0,0,41.1
908,2040,0,0,0,41.1
908,2045,0,0,0,40.4
908,2050,0,0,0,39.4
908,2055,0,0,0,38.6
908,2060,0,0,0,38.2
908,2065,0,0,0,37.6
908,2070,0,0,0,37.1
908,2075,0,0,0,36.4
908,2080,0,0,0,35.8
908,2085,0,0,0,35.2
908,2090,0,0,0,34.9
908,2095,0,0,0,34.6
904,2010,0,0,0,27.4
904,2015,0,0,0,28.1
904,2020,0,0,0,28.8
904,2025,0,0,0,29.6
904,2030,0,0,0,30.3
904,2035,0,0,0,31.2
904,2040,0,0,0,32.1
904,2045,0,0,0,33
904,2050,0,0,0,33.8
904,2055,0,0,0,34.5
904,2060,0,0,0,35.2
904,2065,0,0,0,35.7
904,2070,0,0,0,36.2
904,2075,0,0,0,36.7
904,2080,0,0,0,37
904,2085,0,0,0,37.2
904,2090,0,0,0,37.4
904,2095,0,0,0,37.5
905,2010,0,0,0,37.2
905,2015,0,0,0,37.1
905,2020,0,0,0,36.9
905,2025,0,0,0,37
905,2030,0,0,0,37
905,2035,0,0,0,37
905,2040,0,0,0,36.7
905,2045,0,0,0,36.2
905,2050,0,0,0,35.8
905,2055,0,0,0,35.3
905,2060,0,0,0,34.5
905,2065,0,0,0,34.1
905,2070,0,0,0,33.8
905,2075,0,0,0,33.7
905,2080,0,0,0,33.5
905,2085,0,0,0,33.4
905,2090,0,0,0,33.1
905,2095,0,0,0,32.9
909,2010,0,0,0,32.3
909,2015,0,0,0,31.8
909,2020,0,0,0,31.9
909,2025,0,0,0,32.2
909,2030,0,0,0,32.6
909,2035,0,0,0,33
909,2040,0,0,0,33.3
909,2045,0,0,0,33.6
909,2050,0,0,0,34
909,2055,0,0,0,34.2
909,2060,0,0,0,34.5
909,2065,0,0,0,34.8
909,2070,0,0,0,35.2
909,2075,0,0,0,35.5
909,2080,0,0,0,35.8
909,2085,0,0,0,36
909,2090,0,0,0,36.1
909,2095,0,0,0,36.2
