"isono","year","sexno","ageno","eduno","podr"
638,2025,0,0,0,0.055
638,2030,0,0,0,0.062
638,2035,0,0,0,0.07
638,2040,0,0,0,0.081
638,2045,0,0,0,0.091
638,2050,0,0,0,0.096
638,2055,0,0,0,0.094
638,2060,0,0,0,0.092
638,2065,0,0,0,0.093
638,2070,0,0,0,0.098
638,2075,0,0,0,0.103
638,2080,0,0,0,0.105
638,2085,0,0,0,0.106
638,2090,0,0,0,0.109
638,2095,0,0,0,0.11
642,2010,0,0,0,0.138
642,2015,0,0,0,0.134
642,2020,0,0,0,0.137
642,2025,0,0,0,0.147
642,2030,0,0,0,0.155
642,2035,0,0,0,0.151
642,2040,0,0,0,0.161
642,2045,0,0,0,0.176
642,2050,0,0,0,0.193
642,2055,0,0,0,0.212
642,2060,0,0,0,0.222
642,2065,0,0,0,0.234
642,2070,0,0,0,0.228
642,2075,0,0,0,0.217
642,2080,0,0,0,0.207
642,2085,0,0,0,0.2
642,2090,0,0,0,0.199
642,2095,0,0,0,0.196
643,2010,0,0,0,0.128
643,2015,0,0,0,0.124
643,2020,0,0,0,0.131
643,2025,0,0,0,0.143
643,2030,0,0,0,0.156
643,2035,0,0,0,0.16
643,2040,0,0,0,0.155
643,2045,0,0,0,0.154
643,2050,0,0,0,0.153
643,2055,0,0,0,0.16
643,2060,0,0,0,0.172
643,2065,0,0,0,0.177
643,2070,0,0,0,0.167
643,2075,0,0,0,0.153
643,2080,0,0,0,0.142
643,2085,0,0,0,0.14
643,2090,0,0,0,0.145
643,2095,0,0,0,0.153
646,2010,0,0,0,0.035
646,2015,0,0,0,0.035
646,2020,0,0,0,0.037
646,2025,0,0,0,0.038
646,2030,0,0,0,0.039
646,2035,0,0,0,0.041
646,2040,0,0,0,0.045
646,2045,0,0,0,0.051
646,2050,0,0,0,0.06
646,2055,0,0,0,0.07
646,2060,0,0,0,0.074
646,2065,0,0,0,0.078
646,2070,0,0,0,0.081
646,2075,0,0,0,0.089
646,2080,0,0,0,0.096
646,2085,0,0,0,0.104
646,2090,0,0,0,0.11
646,2095,0,0,0,0.115
662,2010,0,0,0,0.054
662,2015,0,0,0,0.05
662,2020,0,0,0,0.051
662,2025,0,0,0,0.053
662,2030,0,0,0,0.059
662,2035,0,0,0,0.07
662,2040,0,0,0,0.081
662,2045,0,0,0,0.09
662,2050,0,0,0,0.099
662,2055,0,0,0,0.106
662,2060,0,0,0,0.116
662,2065,0,0,0,0.128
662,2070,0,0,0,0.14
662,2075,0,0,0,0.149
662,2080,0,0,0,0.152
662,2085,0,0,0,0.15
662,2090,0,0,0,0.151
662,2095,0,0,0,0.152
670,2010,0,0,0,0.067
670,2015,0,0,0,0.066
670,2020,0,0,0,0.069
670,2025,0,0,0,0.077
670,2030,0,0,0,0.094
670,2035,0,0,0,0.115
670,2040,0,0,0,0.126
670,2045,0,0,0,0.135
670,2050,0,0,0,0.144
670,2055,0,0,0,0.154
670,2060,0,0,0,0.165
670,2065,0,0,0,0.174
670,2070,0,0,0,0.182
670,2075,0,0,0,0.187
670,2080,0,0,0,0.187
670,2085,0,0,0,0.186
670,2090,0,0,0,0.186
670,2095,0,0,0,0.184
678,2010,0,0,0,0.042
678,2015,0,0,0,0.038
678,2020,0,0,0,0.04
678,2025,0,0,0,0.044
678,2030,0,0,0,0.049
678,2035,0,0,0,0.054
678,2040,0,0,0,0.061
678,2045,0,0,0,0.072
678,2050,0,0,0,0.089
678,2055,0,0,0,0.102
678,2060,0,0,0,0.11
678,2065,0,0,0,0.118
678,2070,0,0,0,0.126
678,2075,0,0,0,0.134
678,2080,0,0,0,0.14
678,2085,0,0,0,0.144
678,2090,0,0,0,0.147
678,2095,0,0,0,0.147
682,2010,0,0,0,0.029
682,2015,0,0,0,0.027
682,2020,0,0,0,0.031
682,2025,0,0,0,0.039
682,2030,0,0,0,0.047
682,2035,0,0,0,0.056
682,2040,0,0,0,0.066
682,2045,0,0,0,0.079
682,2050,0,0,0,0.093
682,2055,0,0,0,0.101
682,2060,0,0,0,0.104
682,2065,0,0,0,0.107
682,2070,0,0,0,0.111
682,2075,0,0,0,0.113
682,2080,0,0,0,0.116
682,2085,0,0,0,0.123
682,2090,0,0,0,0.131
682,2095,0,0,0,0.136
686,2010,0,0,0,0.048
686,2015,0,0,0,0.044
686,2020,0,0,0,0.043
686,2025,0,0,0,0.046
686,2030,0,0,0,0.051
686,2035,0,0,0,0.056
686,2040,0,0,0,0.064
686,2045,0,0,0,0.07
686,2050,0,0,0,0.077
686,2055,0,0,0,0.081
686,2060,0,0,0,0.085
686,2065,0,0,0,0.089
686,2070,0,0,0,0.092
686,2075,0,0,0,0.097
686,2080,0,0,0,0.101
686,2085,0,0,0,0.107
686,2090,0,0,0,0.111
686,2095,0,0,0,0.114
688,2010,0,0,0,0.138
688,2015,0,0,0,0.132
688,2020,0,0,0,0.138
688,2025,0,0,0,0.145
688,2030,0,0,0,0.148
688,2035,0,0,0,0.15
688,2040,0,0,0,0.15
688,2045,0,0,0,0.153
688,2050,0,0,0,0.158
688,2055,0,0,0,0.164
688,2060,0,0,0,0.172
688,2065,0,0,0,0.179
688,2070,0,0,0,0.18
688,2075,0,0,0,0.179
688,2080,0,0,0,0.176
688,2085,0,0,0,0.176
688,2090,0,0,0,0.178
688,2095,0,0,0,0.172
694,2010,0,0,0,0.07
694,2015,0,0,0,0.066
694,2020,0,0,0,0.066
694,2025,0,0,0,0.066
694,2030,0,0,0,0.067
694,2035,0,0,0,0.07
694,2040,0,0,0,0.075
694,2045,0,0,0,0.08
694,2050,0,0,0,0.085
694,2055,0,0,0,0.094
694,2060,0,0,0,0.102
694,2065,0,0,0,0.113
694,2070,0,0,0,0.123
694,2075,0,0,0,0.132
694,2080,0,0,0,0.138
694,2085,0,0,0,0.143
694,2090,0,0,0,0.147
694,2095,0,0,0,0.148
702,2010,0,0,0,0.056
702,2015,0,0,0,0.057
702,2020,0,0,0,0.064
702,2025,0,0,0,0.075
702,2030,0,0,0,0.088
702,2035,0,0,0,0.102
702,2040,0,0,0,0.112
702,2045,0,0,0,0.121
702,2050,0,0,0,0.124
702,2055,0,0,0,0.123
702,2060,0,0,0,0.122
702,2065,0,0,0,0.123
702,2070,0,0,0,0.123
702,2075,0,0,0,0.129
702,2080,0,0,0,0.14
702,2085,0,0,0,0.149
702,2090,0,0,0,0.149
702,2095,0,0,0,0.145
703,2010,0,0,0,0.103
703,2015,0,0,0,0.102
703,2020,0,0,0,0.11
703,2025,0,0,0,0.123
703,2030,0,0,0,0.135
703,2035,0,0,0,0.142
703,2040,0,0,0,0.142
703,2045,0,0,0,0.144
703,2050,0,0,0,0.151
703,2055,0,0,0,0.164
703,2060,0,0,0,0.174
703,2065,0,0,0,0.181
703,2070,0,0,0,0.184
703,2075,0,0,0,0.178
703,2080,0,0,0,0.166
703,2085,0,0,0,0.153
703,2090,0,0,0,0.145
703,2095,0,0,0,0.145
704,2010,0,0,0,0.048
704,2015,0,0,0,0.046
704,2020,0,0,0,0.046
704,2025,0,0,0,0.055
704,2030,0,0,0,0.067
704,2035,0,0,0,0.083
704,2040,0,0,0,0.099
704,2045,0,0,0,0.112
704,2050,0,0,0,0.124
704,2055,0,0,0,0.134
704,2060,0,0,0,0.147
704,2065,0,0,0,0.164
704,2070,0,0,0,0.181
704,2075,0,0,0,0.19
704,2080,0,0,0,0.186
704,2085,0,0,0,0.181
704,2090,0,0,0,0.182
704,2095,0,0,0,0.184
705,2010,0,0,0,0.121
705,2015,0,0,0,0.12
705,2020,0,0,0,0.123
705,2025,0,0,0,0.133
705,2030,0,0,0,0.145
705,2035,0,0,0,0.155
705,2040,0,0,0,0.162
705,2045,0,0,0,0.163
705,2050,0,0,0,0.163
705,2055,0,0,0,0.165
705,2060,0,0,0,0.168
705,2065,0,0,0,0.169
705,2070,0,0,0,0.168
705,2075,0,0,0,0.16
705,2080,0,0,0,0.151
705,2085,0,0,0,0.142
705,2090,0,0,0,0.138
705,2095,0,0,0,0.14
706,2010,0,0,0,0.041
706,2015,0,0,0,0.043
706,2020,0,0,0,0.045
706,2025,0,0,0,0.048
706,2030,0,0,0,0.05
706,2035,0,0,0,0.055
706,2040,0,0,0,0.06
706,2045,0,0,0,0.064
706,2050,0,0,0,0.065
706,2055,0,0,0,0.067
706,2060,0,0,0,0.071
706,2065,0,0,0,0.078
706,2070,0,0,0,0.089
706,2075,0,0,0,0.1
706,2080,0,0,0,0.113
706,2085,0,0,0,0.118
706,2090,0,0,0,0.123
706,2095,0,0,0,0.127
710,2010,0,0,0,0.065
710,2015,0,0,0,0.069
710,2020,0,0,0,0.072
710,2025,0,0,0,0.078
710,2030,0,0,0,0.082
710,2035,0,0,0,0.083
710,2040,0,0,0,0.085
710,2045,0,0,0,0.089
710,2050,0,0,0,0.094
710,2055,0,0,0,0.102
710,2060,0,0,0,0.11
710,2065,0,0,0,0.118
710,2070,0,0,0,0.124
710,2075,0,0,0,0.128
710,2080,0,0,0,0.132
710,2085,0,0,0,0.136
710,2090,0,0,0,0.141
710,2095,0,0,0,0.15
716,2010,0,0,0,0.045
716,2015,0,0,0,0.046
716,2020,0,0,0,0.051
716,2025,0,0,0,0.051
716,2030,0,0,0,0.049
716,2035,0,0,0,0.045
716,2040,0,0,0,0.045
716,2045,0,0,0,0.051
716,2050,0,0,0,0.061
716,2055,0,0,0,0.076
716,2060,0,0,0,0.091
716,2065,0,0,0,0.104
716,2070,0,0,0,0.113
716,2075,0,0,0,0.118
716,2080,0,0,0,0.122
716,2085,0,0,0,0.125
716,2090,0,0,0,0.128
716,2095,0,0,0,0.13
724,2010,0,0,0,0.114
724,2015,0,0,0,0.109
724,2020,0,0,0,0.108
724,2025,0,0,0,0.111
724,2030,0,0,0,0.114
724,2035,0,0,0,0.122
724,2040,0,0,0,0.133
724,2045,0,0,0,0.144
724,2050,0,0,0,0.155
724,2055,0,0,0,0.166
724,2060,0,0,0,0.176
724,2065,0,0,0,0.178
724,2070,0,0,0,0.171
724,2075,0,0,0,0.161
724,2080,0,0,0,0.151
724,2085,0,0,0,0.142
724,2090,0,0,0,0.138
724,2095,0,0,0,0.142
736,2010,0,0,0,0.045
736,2015,0,0,0,0.046
736,2020,0,0,0,0.047
736,2025,0,0,0,0.051
736,2030,0,0,0,0.054
736,2035,0,0,0,0.059
736,2040,0,0,0,0.066
736,2045,0,0,0,0.073
736,2050,0,0,0,0.082
736,2055,0,0,0,0.091
736,2060,0,0,0,0.098
736,2065,0,0,0,0.109
736,2070,0,0,0,0.119
736,2075,0,0,0,0.128
736,2080,0,0,0,0.136
736,2085,0,0,0,0.143
736,2090,0,0,0,0.149
736,2095,0,0,0,0.153
740,2010,0,0,0,0.062
740,2015,0,0,0,0.061
740,2020,0,0,0,0.061
740,2025,0,0,0,0.065
740,2030,0,0,0,0.074
740,2035,0,0,0,0.086
740,2040,0,0,0,0.095
740,2045,0,0,0,0.103
740,2050,0,0,0,0.106
740,2055,0,0,0,0.109
740,2060,0,0,0,0.115
740,2065,0,0,0,0.12
740,2070,0,0,0,0.121
740,2075,0,0,0,0.127
740,2080,0,0,0,0.135
740,2085,0,0,0,0.139
740,2090,0,0,0,0.14
740,2095,0,0,0,0.142
748,2010,0,0,0,0.046
748,2015,0,0,0,0.049
748,2020,0,0,0,0.052
748,2025,0,0,0,0.058
748,2030,0,0,0,0.054
748,2035,0,0,0,0.055
748,2040,0,0,0,0.054
748,2045,0,0,0,0.059
748,2050,0,0,0,0.068
748,2055,0,0,0,0.078
748,2060,0,0,0,0.089
748,2065,0,0,0,0.096
748,2070,0,0,0,0.104
748,2075,0,0,0,0.111
748,2080,0,0,0,0.118
748,2085,0,0,0,0.125
748,2090,0,0,0,0.132
748,2095,0,0,0,0.138
752,2010,0,0,0,0.115
752,2015,0,0,0,0.115
752,2020,0,0,0,0.121
752,2025,0,0,0,0.125
752,2030,0,0,0,0.124
752,2035,0,0,0,0.122
752,2040,0,0,0,0.12
752,2045,0,0,0,0.119
752,2050,0,0,0,0.118
752,2055,0,0,0,0.116
752,2060,0,0,0,0.112
752,2065,0,0,0,0.108
752,2070,0,0,0,0.107
752,2075,0,0,0,0.112
752,2080,0,0,0,0.114
752,2085,0,0,0,0.111
752,2090,0,0,0,0.107
752,2095,0,0,0,0.106
756,2010,0,0,0,0.098
756,2015,0,0,0,0.098
756,2020,0,0,0,0.101
756,2025,0,0,0,0.109
756,2030,0,0,0,0.115
756,2035,0,0,0,0.121
756,2040,0,0,0,0.129
756,2045,0,0,0,0.139
756,2050,0,0,0,0.148
756,2055,0,0,0,0.149
756,2060,0,0,0,0.144
756,2065,0,0,0,0.138
756,2070,0,0,0,0.135
756,2075,0,0,0,0.134
756,2080,0,0,0,0.137
756,2085,0,0,0,0.136
756,2090,0,0,0,0.133
756,2095,0,0,0,0.131
760,2010,0,0,0,0.033
760,2015,0,0,0,0.033
760,2020,0,0,0,0.036
760,2025,0,0,0,0.042
760,2030,0,0,0,0.047
760,2035,0,0,0,0.051
760,2040,0,0,0,0.057
760,2045,0,0,0,0.063
760,2050,0,0,0,0.068
760,2055,0,0,0,0.074
760,2060,0,0,0,0.083
760,2065,0,0,0,0.092
760,2070,0,0,0,0.102
760,2075,0,0,0,0.114
760,2080,0,0,0,0.124
760,2085,0,0,0,0.133
760,2090,0,0,0,0.138
760,2095,0,0,0,0.138
762,2010,0,0,0,0.036
762,2015,0,0,0,0.033
762,2020,0,0,0,0.035
762,2025,0,0,0,0.041
762,2030,0,0,0,0.052
762,2035,0,0,0,0.061
762,2040,0,0,0,0.066
762,2045,0,0,0,0.07
762,2050,0,0,0,0.075
762,2055,0,0,0,0.083
762,2060,0,0,0,0.097
762,2065,0,0,0,0.11
762,2070,0,0,0,0.12
762,2075,0,0,0,0.127
762,2080,0,0,0,0.132
762,2085,0,0,0,0.136
762,2090,0,0,0,0.139
762,2095,0,0,0,0.142
764,2010,0,0,0,0.072
764,2015,0,0,0,0.078
764,2020,0,0,0,0.089
764,2025,0,0,0,0.103
764,2030,0,0,0,0.122
764,2035,0,0,0,0.139
764,2040,0,0,0,0.155
764,2045,0,0,0,0.166
764,2050,0,0,0,0.172
764,2055,0,0,0,0.176
764,2060,0,0,0,0.18
764,2065,0,0,0,0.185
764,2070,0,0,0,0.189
764,2075,0,0,0,0.194
764,2080,0,0,0,0.196
764,2085,0,0,0,0.196
764,2090,0,0,0,0.194
764,2095,0,0,0,0.194
768,2010,0,0,0,0.042
768,2015,0,0,0,0.042
768,2020,0,0,0,0.044
768,2025,0,0,0,0.046
768,2030,0,0,0,0.05
768,2035,0,0,0,0.055
768,2040,0,0,0,0.061
768,2045,0,0,0,0.071
768,2050,0,0,0,0.079
768,2055,0,0,0,0.089
768,2060,0,0,0,0.099
768,2065,0,0,0,0.107
768,2070,0,0,0,0.115
768,2075,0,0,0,0.122
768,2080,0,0,0,0.13
768,2085,0,0,0,0.135
768,2090,0,0,0,0.14
768,2095,0,0,0,0.143
776,2010,0,0,0,0.057
776,2015,0,0,0,0.053
776,2020,0,0,0,0.05
776,2025,0,0,0,0.053
776,2030,0,0,0,0.061
776,2035,0,0,0,0.066
776,2040,0,0,0,0.073
776,2045,0,0,0,0.084
776,2050,0,0,0,0.094
776,2055,0,0,0,0.103
776,2060,0,0,0,0.111
776,2065,0,0,0,0.113
776,2070,0,0,0,0.117
776,2075,0,0,0,0.124
776,2080,0,0,0,0.135
776,2085,0,0,0,0.147
776,2090,0,0,0,0.158
776,2095,0,0,0,0.162
780,2010,0,0,0,0.064
780,2015,0,0,0,0.067
780,2020,0,0,0,0.073
780,2025,0,0,0,0.084
780,2030,0,0,0,0.099
780,2035,0,0,0,0.118
780,2040,0,0,0,0.128
780,2045,0,0,0,0.137
780,2050,0,0,0,0.146
780,2055,0,0,0,0.161
780,2060,0,0,0,0.186
780,2065,0,0,0,0.204
780,2070,0,0,0,0.208
780,2075,0,0,0,0.202
780,2080,0,0,0,0.194
780,2085,0,0,0,0.191
780,2090,0,0,0,0.193
780,2095,0,0,0,0.196
784,2010,0,0,0,0.003
784,2015,0,0,0,0.004
784,2020,0,0,0,0.007
784,2025,0,0,0,0.014
784,2030,0,0,0,0.025
784,2035,0,0,0,0.039
784,2040,0,0,0,0.057
784,2045,0,0,0,0.079
784,2050,0,0,0,0.106
784,2055,0,0,0,0.136
784,2060,0,0,0,0.161
784,2065,0,0,0,0.172
784,2070,0,0,0,0.166
784,2075,0,0,0,0.157
784,2080,0,0,0,0.153
784,2085,0,0,0,0.15
784,2090,0,0,0,0.152
784,2095,0,0,0,0.16
788,2010,0,0,0,0.068
788,2015,0,0,0,0.067
788,2020,0,0,0,0.072
788,2025,0,0,0,0.081
788,2030,0,0,0,0.092
788,2035,0,0,0,0.103
788,2040,0,0,0,0.113
788,2045,0,0,0,0.123
788,2050,0,0,0,0.136
788,2055,0,0,0,0.15
788,2060,0,0,0,0.166
788,2065,0,0,0,0.179
788,2070,0,0,0,0.184
788,2075,0,0,0,0.18
788,2080,0,0,0,0.172
788,2085,0,0,0,0.17
788,2090,0,0,0,0.172
788,2095,0,0,0,0.176
792,2010,0,0,0,0.061
792,2015,0,0,0,0.063
792,2020,0,0,0,0.071
792,2025,0,0,0,0.078
792,2030,0,0,0,0.089
792,2035,0,0,0,0.099
792,2040,0,0,0,0.108
792,2045,0,0,0,0.118
792,2050,0,0,0,0.128
792,2055,0,0,0,0.141
792,2060,0,0,0,0.148
792,2065,0,0,0,0.153
792,2070,0,0,0,0.159
792,2075,0,0,0,0.163
792,2080,0,0,0,0.164
792,2085,0,0,0,0.167
792,2090,0,0,0,0.169
792,2095,0,0,0,0.171
795,2010,0,0,0,0.046
795,2015,0,0,0,0.046
795,2020,0,0,0,0.051
795,2025,0,0,0,0.061
795,2030,0,0,0,0.074
795,2035,0,0,0,0.083
795,2040,0,0,0,0.09
795,2045,0,0,0,0.097
795,2050,0,0,0,0.105
795,2055,0,0,0,0.115
795,2060,0,0,0,0.13
795,2065,0,0,0,0.143
795,2070,0,0,0,0.146
795,2075,0,0,0,0.147
795,2080,0,0,0,0.149
795,2085,0,0,0,0.152
795,2090,0,0,0,0.157
795,2095,0,0,0,0.162
800,2010,0,0,0,0.032
800,2015,0,0,0,0.031
800,2020,0,0,0,0.03
800,2025,0,0,0,0.029
800,2030,0,0,0,0.028
800,2035,0,0,0,0.029
800,2040,0,0,0,0.031
800,2045,0,0,0,0.034
800,2050,0,0,0,0.037
800,2055,0,0,0,0.041
800,2060,0,0,0,0.045
800,2065,0,0,0,0.049
800,2070,0,0,0,0.054
800,2075,0,0,0,0.06
800,2080,0,0,0,0.066
800,2085,0,0,0,0.073
800,2090,0,0,0,0.08
800,2095,0,0,0,0.088
804,2010,0,0,0,0.167
804,2015,0,0,0,0.161
804,2020,0,0,0,0.16
804,2025,0,0,0,0.164
804,2030,0,0,0,0.17
804,2035,0,0,0,0.173
804,2040,0,0,0,0.17
804,2045,0,0,0,0.17
804,2050,0,0,0,0.173
804,2055,0,0,0,0.18
804,2060,0,0,0,0.19
804,2065,0,0,0,0.192
804,2070,0,0,0,0.185
804,2075,0,0,0,0.17
804,2080,0,0,0,0.158
804,2085,0,0,0,0.155
804,2090,0,0,0,0.158
804,2095,0,0,0,0.164
807,2010,0,0,0,0.114
807,2015,0,0,0,0.114
807,2020,0,0,0,0.119
807,2025,0,0,0,0.127
807,2030,0,0,0,0.135
807,2035,0,0,0,0.142
807,2040,0,0,0,0.147
807,2045,0,0,0,0.152
807,2050,0,0,0,0.159
807,2055,0,0,0,0.168
807,2060,0,0,0,0.178
807,2065,0,0,0,0.187
807,2070,0,0,0,0.192
807,2075,0,0,0,0.192
807,2080,0,0,0,0.188
807,2085,0,0,0,0.181
807,2090,0,0,0,0.176
807,2095,0,0,0,0.173
818,2010,0,0,0,0.053
818,2015,0,0,0,0.057
818,2020,0,0,0,0.061
818,2025,0,0,0,0.067
818,2030,0,0,0,0.072
818,2035,0,0,0,0.076
818,2040,0,0,0,0.079
818,2045,0,0,0,0.082
818,2050,0,0,0,0.088
818,2055,0,0,0,0.098
818,2060,0,0,0,0.11
818,2065,0,0,0,0.118
818,2070,0,0,0,0.123
818,2075,0,0,0,0.127
818,2080,0,0,0,0.131
818,2085,0,0,0,0.135
818,2090,0,0,0,0.14
818,2095,0,0,0,0.146
826,2010,0,0,0,0.11
826,2015,0,0,0,0.108
826,2020,0,0,0,0.111
826,2025,0,0,0,0.115
826,2030,0,0,0,0.115
826,2035,0,0,0,0.119
826,2040,0,0,0,0.124
826,2045,0,0,0,0.128
826,2050,0,0,0,0.129
826,2055,0,0,0,0.126
826,2060,0,0,0,0.122
826,2065,0,0,0,0.121
826,2070,0,0,0,0.122
826,2075,0,0,0,0.123
826,2080,0,0,0,0.122
826,2085,0,0,0,0.12
826,2090,0,0,0,0.117
826,2095,0,0,0,0.117
830,2010,0,0,0,0.113
830,2015,0,0,0,0.11
830,2020,0,0,0,0.117
830,2025,0,0,0,0.125
830,2030,0,0,0,0.13
830,2035,0,0,0,0.135
830,2040,0,0,0,0.145
830,2045,0,0,0,0.151
830,2050,0,0,0,0.15
830,2055,0,0,0,0.145
830,2060,0,0,0,0.138
830,2065,0,0,0,0.135
830,2070,0,0,0,0.135
830,2075,0,0,0,0.138
830,2080,0,0,0,0.141
830,2085,0,0,0,0.143
830,2090,0,0,0,0.144
830,2095,0,0,0,0.144
834,2010,0,0,0,0.036
834,2015,0,0,0,0.036
834,2020,0,0,0,0.036
834,2025,0,0,0,0.035
834,2030,0,0,0,0.036
834,2035,0,0,0,0.037
834,2040,0,0,0,0.039
834,2045,0,0,0,0.043
834,2050,0,0,0,0.048
834,2055,0,0,0,0.052
834,2060,0,0,0,0.057
834,2065,0,0,0,0.062
834,2070,0,0,0,0.067
834,2075,0,0,0,0.074
834,2080,0,0,0,0.084
834,2085,0,0,0,0.093
834,2090,0,0,0,0.1
834,2095,0,0,0,0.106
840,2010,0,0,0,0.086
840,2015,0,0,0,0.086
840,2020,0,0,0,0.091
840,2025,0,0,0,0.1
840,2030,0,0,0,0.109
840,2035,0,0,0,0.119
840,2040,0,0,0,0.124
840,2045,0,0,0,0.122
840,2050,0,0,0,0.117
840,2055,0,0,0,0.112
840,2060,0,0,0,0.109
840,2065,0,0,0,0.111
840,2070,0,0,0,0.113
840,2075,0,0,0,0.117
840,2080,0,0,0,0.116
840,2085,0,0,0,0.116
840,2090,0,0,0,0.117
840,2095,0,0,0,0.119
850,2010,0,0,0,0.076
850,2015,0,0,0,0.09
850,2020,0,0,0,0.109
850,2025,0,0,0,0.128
850,2030,0,0,0,0.14
850,2035,0,0,0,0.152
850,2040,0,0,0,0.163
850,2045,0,0,0,0.172
850,2050,0,0,0,0.174
850,2055,0,0,0,0.169
850,2060,0,0,0,0.154
850,2065,0,0,0,0.15
850,2070,0,0,0,0.153
850,2075,0,0,0,0.163
850,2080,0,0,0,0.177
850,2085,0,0,0,0.182
850,2090,0,0,0,0.182
850,2095,0,0,0,0.179
854,2010,0,0,0,0.038
854,2015,0,0,0,0.036
854,2020,0,0,0,0.036
854,2025,0,0,0,0.037
854,2030,0,0,0,0.04
854,2035,0,0,0,0.044
854,2040,0,0,0,0.049
854,2045,0,0,0,0.054
854,2050,0,0,0,0.06
854,2055,0,0,0,0.066
854,2060,0,0,0,0.072
854,2065,0,0,0,0.077
854,2070,0,0,0,0.083
854,2075,0,0,0,0.089
854,2080,0,0,0,0.095
854,2085,0,0,0,0.101
854,2090,0,0,0,0.106
854,2095,0,0,0,0.111
858,2010,0,0,0,0.104
858,2015,0,0,0,0.102
858,2020,0,0,0,0.1
858,2025,0,0,0,0.101
858,2030,0,0,0,0.104
858,2035,0,0,0,0.111
858,2040,0,0,0,0.117
858,2045,0,0,0,0.12
858,2050,0,0,0,0.125
858,2055,0,0,0,0.133
858,2060,0,0,0,0.138
858,2065,0,0,0,0.142
858,2070,0,0,0,0.147
858,2075,0,0,0,0.153
858,2080,0,0,0,0.157
858,2085,0,0,0,0.16
858,2090,0,0,0,0.162
858,2095,0,0,0,0.164
860,2010,0,0,0,0.043
860,2015,0,0,0,0.04
860,2020,0,0,0,0.043
860,2025,0,0,0,0.052
860,2030,0,0,0,0.063
860,2035,0,0,0,0.075
860,2040,0,0,0,0.082
860,2045,0,0,0,0.09
860,2050,0,0,0,0.096
860,2055,0,0,0,0.106
860,2060,0,0,0,0.12
860,2065,0,0,0,0.136
860,2070,0,0,0,0.147
860,2075,0,0,0,0.151
860,2080,0,0,0,0.149
860,2085,0,0,0,0.15
860,2090,0,0,0,0.152
860,2095,0,0,0,0.156
862,2010,0,0,0,0.042
862,2015,0,0,0,0.045
862,2020,0,0,0,0.05
862,2025,0,0,0,0.055
862,2030,0,0,0,0.061
862,2035,0,0,0,0.069
862,2040,0,0,0,0.077
862,2045,0,0,0,0.083
862,2050,0,0,0,0.089
862,2055,0,0,0,0.096
862,2060,0,0,0,0.103
862,2065,0,0,0,0.111
862,2070,0,0,0,0.12
862,2075,0,0,0,0.126
862,2080,0,0,0,0.132
862,2085,0,0,0,0.138
862,2090,0,0,0,0.143
862,2095,0,0,0,0.148
882,2010,0,0,0,0.049
882,2015,0,0,0,0.05
882,2020,0,0,0,0.053
882,2025,0,0,0,0.06
882,2030,0,0,0,0.069
882,2035,0,0,0,0.079
882,2040,0,0,0,0.09
882,2045,0,0,0,0.101
882,2050,0,0,0,0.11
882,2055,0,0,0,0.116
882,2060,0,0,0,0.117
882,2065,0,0,0,0.118
882,2070,0,0,0,0.123
882,2075,0,0,0,0.134
882,2080,0,0,0,0.149
882,2085,0,0,0,0.161
882,2090,0,0,0,0.168
882,2095,0,0,0,0.168
887,2010,0,0,0,0.034
887,2015,0,0,0,0.035
887,2020,0,0,0,0.034
887,2025,0,0,0,0.035
887,2030,0,0,0,0.037
887,2035,0,0,0,0.039
887,2040,0,0,0,0.04
887,2045,0,0,0,0.048
887,2050,0,0,0,0.058
887,2055,0,0,0,0.066
887,2060,0,0,0,0.074
887,2065,0,0,0,0.081
887,2070,0,0,0,0.086
887,2075,0,0,0,0.092
887,2080,0,0,0,0.099
887,2085,0,0,0,0.108
887,2090,0,0,0,0.116
887,2095,0,0,0,0.122
894,2010,0,0,0,0.041
894,2015,0,0,0,0.038
894,2020,0,0,0,0.037
894,2025,0,0,0,0.033
894,2030,0,0,0,0.032
894,2035,0,0,0,0.032
894,2040,0,0,0,0.035
894,2045,0,0,0,0.038
894,2050,0,0,0,0.041
894,2055,0,0,0,0.045
894,2060,0,0,0,0.048
894,2065,0,0,0,0.054
894,2070,0,0,0,0.059
894,2075,0,0,0,0.066
894,2080,0,0,0,0.074
894,2085,0,0,0,0.081
894,2090,0,0,0,0.088
894,2095,0,0,0,0.096
900,2010,0,0,0,0.065
900,2015,0,0,0,0.065
900,2020,0,0,0,0.068
900,2025,0,0,0,0.074
900,2030,0,0,0,0.08
900,2035,0,0,0,0.086
900,2040,0,0,0,0.092
900,2045,0,0,0,0.098
900,2050,0,0,0,0.103
900,2055,0,0,0,0.107
900,2060,0,0,0,0.113
900,2065,0,0,0,0.12
900,2070,0,0,0,0.124
900,2075,0,0,0,0.127
900,2080,0,0,0,0.128
900,2085,0,0,0,0.13
900,2090,0,0,0,0.132
900,2095,0,0,0,0.134
903,2010,0,0,0,0.044
903,2015,0,0,0,0.044
903,2020,0,0,0,0.045
903,2025,0,0,0,0.046
903,2030,0,0,0,0.048
903,2035,0,0,0,0.05
903,2040,0,0,0,0.053
903,2045,0,0,0,0.057
903,2050,0,0,0,0.062
903,2055,0,0,0,0.068
903,2060,0,0,0,0.073
903,2065,0,0,0,0.078
903,2070,0,0,0,0.084
903,2075,0,0,0,0.089
903,2080,0,0,0,0.096
903,2085,0,0,0,0.102
