"isono","year","sexno","ageno","eduno","bmys"
31,2030,0,0,0,9.3
31,2030,1,0,0,9.4
31,2030,2,0,0,9.3
31,2035,0,0,0,9.9
31,2035,1,0,0,9.9
31,2035,2,0,0,9.8
31,2040,0,0,0,10.2
31,2040,1,0,0,10.2
31,2040,2,0,0,10.1
31,2045,0,0,0,10.4
31,2045,1,0,0,10.5
31,2045,2,0,0,10.3
31,2050,0,0,0,10.6
31,2050,1,0,0,10.7
31,2050,2,0,0,10.5
31,2055,0,0,0,10.9
31,2055,1,0,0,11
31,2055,2,0,0,10.8
31,2060,0,0,0,11.1
31,2060,1,0,0,11.2
31,2060,2,0,0,11.1
31,2065,0,0,0,11.4
31,2065,1,0,0,11.4
31,2065,2,0,0,11.3
31,2070,0,0,0,11.5
31,2070,1,0,0,11.6
31,2070,2,0,0,11.5
31,2075,0,0,0,11.7
31,2075,1,0,0,11.7
31,2075,2,0,0,11.6
31,2080,0,0,0,11.8
31,2080,1,0,0,11.8
31,2080,2,0,0,11.8
31,2085,0,0,0,11.9
31,2085,1,0,0,12
31,2085,2,0,0,11.9
31,2090,0,0,0,12.1
31,2090,1,0,0,12.1
31,2090,2,0,0,12
31,2095,0,0,0,12.2
31,2095,1,0,0,12.2
31,2095,2,0,0,12.2
31,2100,0,0,0,12.2
31,2100,1,0,0,12.2
31,2100,2,0,0,12.2
32,1970,0,0,0,4.8
32,1970,1,0,0,4.8
32,1970,2,0,0,4.8
32,1975,0,0,0,5.1
32,1975,1,0,0,5
32,1975,2,0,0,5.1
32,1980,0,0,0,5.2
32,1980,1,0,0,5.2
32,1980,2,0,0,5.3
32,1985,0,0,0,5.5
32,1985,1,0,0,5.4
32,1985,2,0,0,5.6
32,1990,0,0,0,5.8
32,1990,1,0,0,5.6
32,1990,2,0,0,5.9
32,1995,0,0,0,6.2
32,1995,1,0,0,6
32,1995,2,0,0,6.3
32,2000,0,0,0,6.5
32,2000,1,0,0,6.4
32,2000,2,0,0,6.7
32,2005,0,0,0,6.9
32,2005,1,0,0,6.7
32,2005,2,0,0,7.1
32,2010,0,0,0,7.3
32,2010,1,0,0,7.1
32,2010,2,0,0,7.5
32,2015,0,0,0,7.8
32,2015,1,0,0,7.6
32,2015,2,0,0,8
32,2020,0,0,0,8.3
32,2020,1,0,0,8
32,2020,2,0,0,8.5
32,2025,0,0,0,8.8
32,2025,1,0,0,8.5
32,2025,2,0,0,9.1
32,2030,0,0,0,9.3
32,2030,1,0,0,9
32,2030,2,0,0,9.6
32,2035,0,0,0,9.7
32,2035,1,0,0,9.4
32,2035,2,0,0,10
32,2040,0,0,0,10.1
32,2040,1,0,0,9.8
32,2040,2,0,0,10.4
32,2045,0,0,0,10.5
32,2045,1,0,0,10.2
32,2045,2,0,0,10.8
32,2050,0,0,0,10.9
32,2050,1,0,0,10.6
32,2050,2,0,0,11.1
32,2055,0,0,0,11.2
32,2055,1,0,0,10.9
32,2055,2,0,0,11.4
32,2060,0,0,0,11.5
32,2060,1,0,0,11.3
32,2060,2,0,0,11.7
32,2065,0,0,0,11.8
32,2065,1,0,0,11.6
32,2065,2,0,0,12
32,2070,0,0,0,12.1
32,2070,1,0,0,11.8
32,2070,2,0,0,12.3
32,2075,0,0,0,12.3
32,2075,1,0,0,12.1
32,2075,2,0,0,12.5
32,2080,0,0,0,12.5
32,2080,1,0,0,12.3
32,2080,2,0,0,12.7
32,2085,0,0,0,12.7
32,2085,1,0,0,12.6
32,2085,2,0,0,12.9
32,2090,0,0,0,12.9
32,2090,1,0,0,12.7
32,2090,2,0,0,13.1
32,2095,0,0,0,13.1
32,2095,1,0,0,12.9
32,2095,2,0,0,13.2
32,2100,0,0,0,13.2
32,2100,1,0,0,13.1
32,2100,2,0,0,13.4
36,1970,0,0,0,6.4
36,1970,1,0,0,6.7
36,1970,2,0,0,6.1
36,1975,0,0,0,6.9
36,1975,1,0,0,7.1
36,1975,2,0,0,6.6
36,1980,0,0,0,7.4
36,1980,1,0,0,7.6
36,1980,2,0,0,7.1
36,1985,0,0,0,7.8
36,1985,1,0,0,8
36,1985,2,0,0,7.6
36,1990,0,0,0,8.2
36,1990,1,0,0,8.4
36,1990,2,0,0,8.1
36,1995,0,0,0,8.6
36,1995,1,0,0,8.7
36,1995,2,0,0,8.5
36,2000,0,0,0,9
36,2000,1,0,0,9.1
36,2000,2,0,0,8.9
36,2005,0,0,0,9.4
36,2005,1,0,0,9.5
36,2005,2,0,0,9.4
36,2010,0,0,0,9.8
36,2010,1,0,0,9.8
36,2010,2,0,0,9.8
36,2015,0,0,0,10.2
36,2015,1,0,0,10.2
36,2015,2,0,0,10.2
36,2020,0,0,0,10.5
36,2020,1,0,0,10.5
36,2020,2,0,0,10.6
36,2025,0,0,0,10.8
36,2025,1,0,0,10.8
36,2025,2,0,0,10.9
36,2030,0,0,0,11.2
36,2030,1,0,0,11.1
36,2030,2,0,0,11.2
36,2035,0,0,0,11.5
36,2035,1,0,0,11.4
36,2035,2,0,0,11.6
36,2040,0,0,0,11.8
36,2040,1,0,0,11.7
36,2040,2,0,0,11.9
36,2045,0,0,0,12.1
36,2045,1,0,0,12
36,2045,2,0,0,12.2
36,2050,0,0,0,12.3
36,2050,1,0,0,12.2
36,2050,2,0,0,12.4
36,2055,0,0,0,12.5
36,2055,1,0,0,12.4
36,2055,2,0,0,12.6
36,2060,0,0,0,12.7
36,2060,1,0,0,12.7
36,2060,2,0,0,12.8
36,2065,0,0,0,12.9
36,2065,1,0,0,12.9
36,2065,2,0,0,13
36,2070,0,0,0,13.1
36,2070,1,0,0,13.1
36,2070,2,0,0,13.2
36,2075,0,0,0,13.3
36,2075,1,0,0,13.2
36,2075,2,0,0,13.4
36,2080,0,0,0,13.5
36,2080,1,0,0,13.4
36,2080,2,0,0,13.5
36,2085,0,0,0,13.6
36,2085,1,0,0,13.5
36,2085,2,0,0,13.7
36,2090,0,0,0,13.7
36,2090,1,0,0,13.7
36,2090,2,0,0,13.8
36,2095,0,0,0,13.8
36,2095,1,0,0,13.8
36,2095,2,0,0,13.9
36,2100,0,0,0,14
36,2100,1,0,0,13.9
36,2100,2,0,0,14
40,1970,0,0,0,7.6
40,1970,1,0,0,8
40,1970,2,0,0,7.3
40,1975,0,0,0,7.8
40,1975,1,0,0,8.2
40,1975,2,0,0,7.5
40,1980,0,0,0,8.2
40,1980,1,0,0,8.6
40,1980,2,0,0,7.9
40,1985,0,0,0,8.6
40,1985,1,0,0,9
40,1985,2,0,0,8.3
40,1990,0,0,0,9
40,1990,1,0,0,9.4
40,1990,2,0,0,8.6
40,1995,0,0,0,9.2
40,1995,1,0,0,9.5
40,1995,2,0,0,8.9
40,2000,0,0,0,9.4
40,2000,1,0,0,9.7
40,2000,2,0,0,9.1
40,2005,0,0,0,9.7
40,2005,1,0,0,10
40,2005,2,0,0,9.5
40,2010,0,0,0,10.1
40,2010,1,0,0,10.3
40,2010,2,0,0,9.9
40,2015,0,0,0,10.4
40,2015,1,0,0,10.6
40,2015,2,0,0,10.2
40,2020,0,0,0,10.7
40,2020,1,0,0,10.8
40,2020,2,0,0,10.5
40,2025,0,0,0,10.9
40,2025,1,0,0,11
40,2025,2,0,0,10.8
40,2030,0,0,0,11.1
40,2030,1,0,0,11.2
40,2030,2,0,0,11
40,2035,0,0,0,11.3
40,2035,1,0,0,11.4
40,2035,2,0,0,11.3
40,2040,0,0,0,11.5
40,2040,1,0,0,11.6
40,2040,2,0,0,11.5
40,2045,0,0,0,11.8
40,2045,1,0,0,11.7
40,2045,2,0,0,11.8
40,2050,0,0,0,11.9
40,2050,1,0,0,11.9
40,2050,2,0,0,12
40,2055,0,0,0,12.1
40,2055,1,0,0,12
40,2055,2,0,0,12.1
40,2060,0,0,0,12.2
40,2060,1,0,0,12.2
40,2060,2,0,0,12.3
40,2065,0,0,0,12.4
40,2065,1,0,0,12.3
40,2065,2,0,0,12.4
40,2070,0,0,0,12.5
40,2070,1,0,0,12.4
40,2070,2,0,0,12.6
40,2075,0,0,0,12.7
40,2075,1,0,0,12.6
40,2075,2,0,0,12.7
40,2080,0,0,0,12.8
40,2080,1,0,0,12.7
40,2080,2,0,0,12.9
40,2085,0,0,0,12.9
40,2085,1,0,0,12.8
40,2085,2,0,0,13
40,2090,0,0,0,13
40,2090,1,0,0,12.9
40,2090,2,0,0,13.1
40,2095,0,0,0,13.1
40,2095,1,0,0,13
40,2095,2,0,0,13.2
40,2100,0,0,0,13.2
40,2100,1,0,0,13.1
40,2100,2,0,0,13.3
44,1970,0,0,0,3.8
44,1970,1,0,0,3.8
44,1970,2,0,0,3.8
44,1975,0,0,0,4.3
44,1975,1,0,0,4.2
44,1975,2,0,0,4.3
44,1980,0,0,0,4.9
44,1980,1,0,0,4.8
44,1980,2,0,0,4.9
44,1985,0,0,0,5.3
44,1985,1,0,0,5.2
44,1985,2,0,0,5.4
44,1990,0,0,0,5.7
44,1990,1,0,0,5.7
44,1990,2,0,0,5.8
44,1995,0,0,0,6
44,1995,1,0,0,5.9
44,1995,2,0,0,6.2
44,2000,0,0,0,6.4
44,2000,1,0,0,6.2
44,2000,2,0,0,6.6
44,2005,0,0,0,6.9
44,2005,1,0,0,6.7
44,2005,2,0,0,7.1
44,2010,0,0,0,7.3
44,2010,1,0,0,7.1
44,2010,2,0,0,7.6
44,2015,0,0,0,7.9
44,2015,1,0,0,7.6
44,2015,2,0,0,8.2
44,2020,0,0,0,8.3
44,2020,1,0,0,8
44,2020,2,0,0,8.6
44,2025,0,0,0,8.7
44,2025,1,0,0,8.4
44,2025,2,0,0,9
44,2030,0,0,0,9.1
44,2030,1,0,0,8.8
44,2030,2,0,0,9.4
44,2035,0,0,0,9.5
44,2035,1,0,0,9.2
44,2035,2,0,0,9.8
44,2040,0,0,0,9.8
44,2040,1,0,0,9.5
44,2040,2,0,0,10.1
44,2045,0,0,0,10.1
44,2045,1,0,0,9.8
44,2045,2,0,0,10.4
44,2050,0,0,0,10.4
44,2050,1,0,0,10.1
44,2050,2,0,0,10.7
44,2055,0,0,0,10.7
44,2055,1,0,0,10.4
44,2055,2,0,0,11
44,2060,0,0,0,11
44,2060,1,0,0,10.7
44,2060,2,0,0,11.2
44,2065,0,0,0,11.2
44,2065,1,0,0,11
44,2065,2,0,0,11.5
44,2070,0,0,0,11.5
44,2070,1,0,0,11.2
44,2070,2,0,0,11.7
44,2075,0,0,0,11.7
44,2075,1,0,0,11.5
44,2075,2,0,0,11.9
44,2080,0,0,0,11.9
44,2080,1,0,0,11.7
44,2080,2,0,0,12.1
44,2085,0,0,0,12.1
44,2085,1,0,0,11.9
44,2085,2,0,0,12.3
44,2090,0,0,0,12.3
44,2090,1,0,0,12.1
44,2090,2,0,0,12.4
44,2095,0,0,0,12.4
44,2095,1,0,0,12.3
44,2095,2,0,0,12.6
44,2100,0,0,0,12.6
44,2100,1,0,0,12.4
44,2100,2,0,0,12.7
48,1970,0,0,0,2.2
48,1970,1,0,0,2.9
48,1970,2,0,0,1.4
48,1975,0,0,0,3.1
48,1975,1,0,0,3.8
48,1975,2,0,0,2.2
48,1980,0,0,0,4
48,1980,1,0,0,4.8
48,1980,2,0,0,3
48,1985,0,0,0,4.6
48,1985,1,0,0,5.2
48,1985,2,0,0,3.7
48,1990,0,0,0,5
48,1990,1,0,0,5.6
48,1990,2,0,0,4.4
48,1995,0,0,0,5.6
48,1995,1,0,0,6
48,1995,2,0,0,5.1
48,2000,0,0,0,6.2
48,2000,1,0,0,6.5
48,2000,2,0,0,5.8
48,2005,0,0,0,6.7
48,2005,1,0,0,6.9
48,2005,2,0,0,6.4
48,2010,0,0,0,7.8
48,2010,1,0,0,8
48,2010,2,0,0,7.5
48,2015,0,0,0,8.3
48,2015,1,0,0,8.5
48,2015,2,0,0,8.1
48,2020,0,0,0,8.7
48,2020,1,0,0,8.8
48,2020,2,0,0,8.5
48,2025,0,0,0,9.2
48,2025,1,0,0,9.3
48,2025,2,0,0,9
48,2030,0,0,0,9.7
48,2030,1,0,0,9.8
48,2030,2,0,0,9.7
48,2035,0,0,0,10.3
48,2035,1,0,0,10.2
48,2035,2,0,0,10.3
48,2040,0,0,0,10.7
48,2040,1,0,0,10.6
48,2040,2,0,0,10.7
48,2045,0,0,0,11
48,2045,1,0,0,11
48,2045,2,0,0,11
48,2050,0,0,0,11.3
48,2050,1,0,0,11.3
48,2050,2,0,0,11.4
48,2055,0,0,0,11.6
48,2055,1,0,0,11.6
48,2055,2,0,0,11.7
48,2060,0,0,0,11.9
48,2060,1,0,0,11.9
48,2060,2,0,0,12
48,2065,0,0,0,12.2
48,2065,1,0,0,12.2
48,2065,2,0,0,12.3
48,2070,0,0,0,12.5
48,2070,1,0,0,12.4
48,2070,2,0,0,12.5
48,2075,0,0,0,12.7
48,2075,1,0,0,12.7
48,2075,2,0,0,12.7
48,2080,0,0,0,12.9
48,2080,1,0,0,12.9
48,2080,2,0,0,12.9
48,2085,0,0,0,13.1
48,2085,1,0,0,13.1
48,2085,2,0,0,13.1
48,2090,0,0,0,13.2
48,2090,1,0,0,13.2
48,2090,2,0,0,13.2
48,2095,0,0,0,13.4
48,2095,1,0,0,13.4
48,2095,2,0,0,13.4
48,2100,0,0,0,13.5
48,2100,1,0,0,13.5
48,2100,2,0,0,13.5
50,1970,0,0,0,1.1
50,1970,1,0,0,1.6
50,1970,2,0,0,0.6
50,1975,0,0,0,1.2
50,1975,1,0,0,1.7
50,1975,2,0,0,0.7
50,1980,0,0,0,1.4
50,1980,1,0,0,1.9
50,1980,2,0,0,0.8
50,1985,0,0,0,1.6
50,1985,1,0,0,2.1
50,1985,2,0,0,1
50,1990,0,0,0,1.8
50,1990,1,0,0,2.3
50,1990,2,0,0,1.3
50,1995,0,0,0,2.1
50,1995,1,0,0,2.6
50,1995,2,0,0,1.6
50,2000,0,0,0,2.6
50,2000,1,0,0,3.1
50,2000,2,0,0,2.2
50,2005,0,0,0,3.1
50,2005,1,0,0,3.4
50,2005,2,0,0,2.7
50,2010,0,0,0,3.6
50,2010,1,0,0,3.9
50,2010,2,0,0,3.3
50,2015,0,0,0,4.3
50,2015,1,0,0,4.5
50,2015,2,0,0,4
50,2020,0,0,0,4.9
50,2020,1,0,0,5.1
50,2020,2,0,0,4.7
50,2025,0,0,0,5.5
50,2025,1,0,0,5.7
50,2025,2,0,0,5.4
50,2030,0,0,0,6.1
50,2030,1,0,0,6.2
50,2030,2,0,0,6
50,2035,0,0,0,6.7
50,2035,1,0,0,6.8
50,2035,2,0,0,6.6
50,2040,0,0,0,7.3
50,2040,1,0,0,7.3
50,2040,2,0,0,7.2
50,2045,0,0,0,7.8
50,2045,1,0,0,7.8
50,2045,2,0,0,7.8
50,2050,0,0,0,8.3
50,2050,1,0,0,8.4
50,2050,2,0,0,8.3
50,2055,0,0,0,8.8
50,2055,1,0,0,8.8
50,2055,2,0,0,8.8
50,2060,0,0,0,9.3
50,2060,1,0,0,9.3
50,2060,2,0,0,9.3
50,2065,0,0,0,9.7
50,2065,1,0,0,9.7
50,2065,2,0,0,9.7
50,2070,0,0,0,10.2
50,2070,1,0,0,10.1
50,2070,2,0,0,10.2
50,2075,0,0,0,10.5
50,2075,1,0,0,10.5
50,2075,2,0,0,10.5
50,2080,0,0,0,10.9
50,2080,1,0,0,10.9
50,2080,2,0,0,10.9
50,2085,0,0,0,11.2
50,2085,1,0,0,11.2
50,2085,2,0,0,11.2
50,2090,0,0,0,11.5
50,2090,1,0,0,11.5
50,2090,2,0,0,11.5
50,2095,0,0,0,11.8
50,2095,1,0,0,11.8
50,2095,2,0,0,11.8
50,2100,0,0,0,12
50,2100,1,0,0,12
50,2100,2,0,0,12.1
51,1970,0,0,0,4.5
51,1970,1,0,0,4.7
51,1970,2,0,0,4.3
51,1975,0,0,0,5.3
51,1975,1,0,0,5.4
51,1975,2,0,0,5.2
51,1980,0,0,0,6
51,1980,1,0,0,6.1
51,1980,2,0,0,5.9
51,1985,0,0,0,6.3
51,1985,1,0,0,6.4
51,1985,2,0,0,6.3
51,1990,0,0,0,6.5
51,1990,1,0,0,6.5
51,1990,2,0,0,6.5
51,1995,0,0,0,6.8
51,1995,1,0,0,6.7
51,1995,2,0,0,6.8
51,2000,0,0,0,7.3
51,2000,1,0,0,7.1
51,2000,2,0,0,7.4
51,2005,0,0,0,7.8
51,2005,1,0,0,7.5
51,2005,2,0,0,8
51,2010,0,0,0,8.1
51,2010,1,0,0,7.8
51,2010,2,0,0,8.4
51,2015,0,0,0,8.4
51,2015,1,0,0,8.1
51,2015,2,0,0,8.8
51,2020,0,0,0,8.8
51,2020,1,0,0,8.4
51,2020,2,0,0,9
51,2025,0,0,0,9.1
51,2025,1,0,0,8.8
51,2025,2,0,0,9.4
51,2030,0,0,0,9.5
51,2030,1,0,0,9.2
51,2030,2,0,0,9.7
51,2035,0,0,0,9.7
51,2035,1,0,0,9.4
51,2035,2,0,0,10
51,2040,0,0,0,9.9
51,2040,1,0,0,9.7
51,2040,2,0,0,10.2
51,2045,0,0,0,10.1
51,2045,1,0,0,9.8
51,2045,2,0,0,10.3
51,2050,0,0,0,10.3
51,2050,1,0,0,10
51,2050,2,0,0,10.5
51,2055,0,0,0,10.5
51,2055,1,0,0,10.2
51,2055,2,0,0,10.7
51,2060,0,0,0,10.6
51,2060,1,0,0,10.4
51,2060,2,0,0,10.8
51,2065,0,0,0,10.8
51,2065,1,0,0,10.6
51,2065,2,0,0,11
51,2070,0,0,0,10.9
51,2070,1,0,0,10.7
51,2070,2,0,0,11.1
51,2075,0,0,0,11
51,2075,1,0,0,10.8
51,2075,2,0,0,11.2
51,2080,0,0,0,11.1
51,2080,1,0,0,10.9
51,2080,2,0,0,11.3
51,2085,0,0,0,11.3
51,2085,1,0,0,11
51,2085,2,0,0,11.4
51,2090,0,0,0,11.3
51,2090,1,0,0,11.2
51,2090,2,0,0,11.5
51,2095,0,0,0,11.4
51,2095,1,0,0,11.2
51,2095,2,0,0,11.6
51,2100,0,0,0,11.5
51,2100,1,0,0,11.3
51,2100,2,0,0,11.7
52,1970,0,0,0,0
52,1970,1,0,0,0
52,1970,2,0,0,0
52,1975,0,0,0,0
52,1975,1,0,0,0
52,1975,2,0,0,0
52,1980,0,0,0,0
52,1980,1,0,0,0
52,1980,2,0,0,0
52,1985,0,0,0,0
52,1985,1,0,0,0
52,1985,2,0,0,0
52,1990,0,0,0,0
52,1990,1,0,0,0
52,1990,2,0,0,0
52,1995,0,0,0,0
52,1995,1,0,0,0
52,1995,2,0,0,0
52,2000,0,0,0,0
52,2000,1,0,0,0
52,2000,2,0,0,0
52,2005,0,0,0,0
52,2005,1,0,0,0
52,2005,2,0,0,0
52,2010,0,0,0,0
52,2010,1,0,0,0
52,2010,2,0,0,0
52,2015,0,0,0,0
52,2015,1,0,0,0
52,2015,2,0,0,0
52,2020,0,0,0,0
52,2020,1,0,0,0
52,2020,2,0,0,0
52,2025,0,0,0,0
52,2025,1,0,0,0
52,2025,2,0,0,0
52,2030,0,0,0,0
52,2030,1,0,0,0
52,2030,2,0,0,0
52,2035,0,0,0,0
52,2035,1,0,0,0
52,2035,2,0,0,0
52,2040,0,0,0,0
52,2040,1,0,0,0
52,2040,2,0,0,0
52,2045,0,0,0,0
52,2045,1,0,0,0
52,2045,2,0,0,0
52,2050,0,0,0,0
52,2050,1,0,0,0
52,2050,2,0,0,0
52,2055,0,0,0,0
52,2055,1,0,0,0
52,2055,2,0,0,0
52,2060,0,0,0,0
52,2060,1,0,0,0
52,2060,2,0,0,0
52,2065,0,0,0,0
52,2065,1,0,0,0
52,2065,2,0,0,0
52,2070,0,0,0,0
52,2070,1,0,0,0
52,2070,2,0,0,0
52,2075,0,0,0,0
52,2075,1,0,0,0
52,2075,2,0,0,0
52,2080,0,0,0,0
52,2080,1,0,0,0
52,2080,2,0,0,0
52,2085,0,0,0,0
52,2085,1,0,0,0
52,2085,2,0,0,0
52,2090,0,0,0,0
52,2090,1,0,0,0
52,2090,2,0,0,0
52,2095,0,0,0,0
52,2095,1,0,0,0
52,2095,2,0,0,0
52,2100,0,0,0,0
52,2100,1,0,0,0
52,2100,2,0,0,0
56,1970,0,0,0,6.3
56,1970,1,0,0,6.5
56,1970,2,0,0,6.2
56,1975,0,0,0,6.7
56,1975,1,0,0,6.8
56,1975,2,0,0,6.6
56,1980,0,0,0,7.2
56,1980,1,0,0,7.3
56,1980,2,0,0,7.1
56,1985,0,0,0,7.7
56,1985,1,0,0,7.8
56,1985,2,0,0,7.6
56,1990,0,0,0,8.1
56,1990,1,0,0,8.2
56,1990,2,0,0,8.1
56,1995,0,0,0,8.5
56,1995,1,0,0,8.6
56,1995,2,0,0,8.5
56,2000,0,0,0,8.9
56,2000,1,0,0,8.9
56,2000,2,0,0,8.8
56,2005,0,0,0,9.2
56,2005,1,0,0,9.2
56,2005,2,0,0,9.2
56,2010,0,0,0,9.5
56,2010,1,0,0,9.5
56,2010,2,0,0,9.6
56,2015,0,0,0,9.9
56,2015,1,0,0,9.8
56,2015,2,0,0,10
56,2020,0,0,0,10.2
56,2020,1,0,0,10.1
56,2020,2,0,0,10.3
56,2025,0,0,0,10.6
56,2025,1,0,0,10.5
56,2025,2,0,0,10.7
56,2030,0,0,0,10.9
56,2030,1,0,0,10.7
56,2030,2,0,0,11
56,2035,0,0,0,11.1
56,2035,1,0,0,11
56,2035,2,0,0,11.3
56,2040,0,0,0,11.4
56,2040,1,0,0,11.2
56,2040,2,0,0,11.5
56,2045,0,0,0,11.6
56,2045,1,0,0,11.5
56,2045,2,0,0,11.8
56,2050,0,0,0,11.8
56,2050,1,0,0,11.7
56,2050,2,0,0,12
56,2055,0,0,0,12
56,2055,1,0,0,11.9
56,2055,2,0,0,12.2
56,2060,0,0,0,12.2
56,2060,1,0,0,12
56,2060,2,0,0,12.3
56,2065,0,0,0,12.3
56,2065,1,0,0,12.2
56,2065,2,0,0,12.5
56,2070,0,0,0,12.5
56,2070,1,0,0,12.4
56,2070,2,0,0,12.6
56,2075,0,0,0,12.6
56,2075,1,0,0,12.5
56,2075,2,0,0,12.7
56,2080,0,0,0,12.7
56,2080,1,0,0,12.6
56,2080,2,0,0,12.9
56,2085,0,0,0,12.9
56,2085,1,0,0,12.7
56,2085,2,0,0,13
56,2090,0,0,0,13
56,2090,1,0,0,12.8
56,2090,2,0,0,13.1
56,2095,0,0,0,13.1
56,2095,1,0,0,13
56,2095,2,0,0,13.2
56,2100,0,0,0,13.1
56,2100,1,0,0,13
56,2100,2,0,0,13.2
64,1970,0,0,0,0.3
64,1970,1,0,0,0.5
64,1970,2,0,0,0.1
64,1975,0,0,0,0.4
64,1975,1,0,0,0.7
64,1975,2,0,0,0.1
64,1980,0,0,0,0.5
64,1980,1,0,0,0.9
64,1980,2,0,0,0.2
64,1985,0,0,0,0.7
64,1985,1,0,0,1.1
64,1985,2,0,0,0.3
64,1990,0,0,0,0.9
64,1990,1,0,0,1.4
64,1990,2,0,0,0.4
64,1995,0,0,0,1.2
64,1995,1,0,0,1.6
64,1995,2,0,0,0.7
64,2000,0,0,0,1.6
64,2000,1,0,0,2.1
64,2000,2,0,0,1.1
64,2005,0,0,0,2.4
64,2005,1,0,0,2.9
64,2005,2,0,0,1.7
64,2010,0,0,0,3.2
64,2010,1,0,0,3.7
64,2010,2,0,0,2.5
64,2015,0,0,0,3.9
64,2015,1,0,0,4.4
64,2015,2,0,0,3.3
64,2020,0,0,0,4.7
64,2020,1,0,0,5.2
64,2020,2,0,0,4.1
64,2025,0,0,0,5.5
64,2025,1,0,0,6
64,2025,2,0,0,4.9
64,2030,0,0,0,6.3
64,2030,1,0,0,6.7
64,2030,2,0,0,5.7
64,2035,0,0,0,7
64,2035,1,0,0,7.5
64,2035,2,0,0,6.5
64,2040,0,0,0,7.7
64,2040,1,0,0,8.1
64,2040,2,0,0,7.2
64,2045,0,0,0,8.3
64,2045,1,0,0,8.8
64,2045,2,0,0,7.8
64,2050,0,0,0,8.9
64,2050,1,0,0,9.3
64,2050,2,0,0,8.5
64,2055,0,0,0,9.5
64,2055,1,0,0,9.9
64,2055,2,0,0,9
64,2060,0,0,0,10.1
64,2060,1,0,0,10.4
64,2060,2,0,0,9.6
64,2065,0,0,0,10.6
64,2065,1,0,0,10.9
64,2065,2,0,0,10.1
64,2070,0,0,0,11
64,2070,1,0,0,11.4
64,2070,2,0,0,10.7
64,2075,0,0,0,11.5
64,2075,1,0,0,11.8
64,2075,2,0,0,11.2
64,2080,0,0,0,11.9
64,2080,1,0,0,12.2
64,2080,2,0,0,11.6
64,2085,0,0,0,12.3
64,2085,1,0,0,12.6
64,2085,2,0,0,12.1
64,2090,0,0,0,12.7
64,2090,1,0,0,12.9
64,2090,2,0,0,12.5
64,2095,0,0,0,13
64,2095,1,0,0,13.2
64,2095,2,0,0,12.8
64,2100,0,0,0,13.3
64,2100,1,0,0,13.4
64,2100,2,0,0,13.1
68,1970,0,0,0,2.2
68,1970,1,0,0,2.6
68,1970,2,0,0,1.8
68,1975,0,0,0,2.5
68,1975,1,0,0,3
68,1975,2,0,0,2.1
68,1980,0,0,0,2.9
68,1980,1,0,0,3.4
68,1980,2,0,0,2.5
68,1985,0,0,0,3.3
68,1985,1,0,0,3.7
68,1985,2,0,0,2.8
68,1990,0,0,0,3.6
68,1990,1,0,0,4.1
68,1990,2,0,0,3.2
68,1995,0,0,0,3.9
68,1995,1,0,0,4.4
68,1995,2,0,0,3.5
68,2000,0,0,0,4.5
68,2000,1,0,0,4.8
68,2000,2,0,0,4.1
68,2005,0,0,0,4.7
68,2005,1,0,0,5.3
68,2005,2,0,0,4.2
68,2010,0,0,0,5.2
68,2010,1,0,0,5.7
68,2010,2,0,0,4.7
68,2015,0,0,0,6.1
68,2015,1,0,0,6.4
68,2015,2,0,0,5.8
68,2020,0,0,0,6.9
68,2020,1,0,0,7.1
68,2020,2,0,0,6.6
68,2025,0,0,0,7.6
68,2025,1,0,0,7.8
68,2025,2,0,0,7.4
68,2030,0,0,0,8.3
68,2030,1,0,0,8.4
68,2030,2,0,0,8.1
68,2035,0,0,0,8.8
68,2035,1,0,0,9
68,2035,2,0,0,8.7
68,2040,0,0,0,9.3
68,2040,1,0,0,9.5
68,2040,2,0,0,9.2
68,2045,0,0,0,9.8
68,2045,1,0,0,9.9
68,2045,2,0,0,9.7
68,2050,0,0,0,10.3
68,2050,1,0,0,10.4
68,2050,2,0,0,10.2
68,2055,0,0,0,10.7
68,2055,1,0,0,10.8
68,2055,2,0,0,10.7
68,2060,0,0,0,11.1
68,2060,1,0,0,11.2
68,2060,2,0,0,11.1
68,2065,0,0,0,11.5
68,2065,1,0,0,11.5
68,2065,2,0,0,11.5
68,2070,0,0,0,11.8
68,2070,1,0,0,11.8
68,2070,2,0,0,11.8
68,2075,0,0,0,12.1
68,2075,1,0,0,12
68,2075,2,0,0,12.1
68,2080,0,0,0,12.3
68,2080,1,0,0,12.3
68,2080,2,0,0,12.4
68,2085,0,0,0,12.5
68,2085,1,0,0,12.5
68,2085,2,0,0,12.6
68,2090,0,0,0,12.7
68,2090,1,0,0,12.7
68,2090,2,0,0,12.8
68,2095,0,0,0,12.9
68,2095,1,0,0,12.9
68,2095,2,0,0,12.9
68,2100,0,0,0,13
68,2100,1,0,0,13
68,2100,2,0,0,13.1
70,1970,0,0,0,2.8
70,1970,1,0,0,3.9
70,1970,2,0,0,1.8
70,1975,0,0,0,3.6
70,1975,1,0,0,4.8
70,1975,2,0,0,2.5
70,1980,0,0,0,4.4
70,1980,1,0,0,5.6
70,1980,2,0,0,3.3
70,1985,0,0,0,5.2
70,1985,1,0,0,6.3
70,1985,2,0,0,4.1
70,1990,0,0,0,5.7
70,1990,1,0,0,6.7
70,1990,2,0,0,4.6
70,1995,0,0,0,6.2
